,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
39,0.09538976351420085,0.00207342848362015,0.028345743815104168,0.0002068127222710747,0,9,51,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 51, 'tree__max_depth': 9, 'tree__ccp_alpha': 0}",0.8739100346020762,0.8747404844290657,0.8711418685121107,0.8732641291810842,0.0015384850750203474,230,True
136,0.08768343925476074,0.00033117825356054995,0.027240912119547527,0.000352346434628945,0,78,10,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 10, 'tree__max_depth': 78, 'tree__ccp_alpha': 0}",0.8710034602076124,0.8714186851211073,0.8672664359861592,0.8698961937716262,0.0018672301125580834,231,True
114,0.08501799901326497,0.00015330547408780185,0.027671257654825848,0.0005328896619225991,0,61,9,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 9, 'tree__max_depth': 61, 'tree__ccp_alpha': 0}",0.8542560553633218,0.8545328719723183,0.8530103806228374,0.8539331026528258,0.0006621776283463384,232,True
38,0.0830849011739095,0.0001261978965170521,0.02768699328104655,0.00032939821690581764,0,94,8,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 8, 'tree__max_depth': 94, 'tree__ccp_alpha': 0}",0.8376470588235294,0.8384775086505191,0.836955017301038,0.8376931949250288,0.0006224100375193749,233,True
146,0.08440963427225749,0.0012144095437544788,0.028183857599894207,0.0004171025815618042,0,28,8,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 8, 'tree__max_depth': 28, 'tree__ccp_alpha': 0}",0.8376470588235294,0.8384775086505191,0.836955017301038,0.8376931949250288,0.0006224100375193749,233,True
122,0.0875233809153239,0.002693687056069412,0.029661814371744793,0.000787487876761502,0,96,8,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 8, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.8376470588235294,0.8384775086505191,0.836955017301038,0.8376931949250288,0.0006224100375193749,233,True
205,0.07996702194213867,0.0009987798113904854,0.027302265167236328,0.0007043824502290777,0,6,16,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 6, 'tree__ccp_alpha': 0}",0.8188235294117647,0.8150865051903114,0.8184083044982698,0.817439446366782,0.001672393906379853,236,True
32,0.08157388369242351,0.0010419522275363763,0.02799081802368164,0.0008162896005159941,0,6,83,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 83, 'tree__max_depth': 6, 'tree__ccp_alpha': 0}",0.8186851211072664,0.8150865051903114,0.8185467128027681,0.817439446366782,0.0016647398895195834,236,True
7,0.08337060610453288,0.0016411734886763115,0.028786977132161457,0.00032070388038518325,0,93,7,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 7, 'tree__max_depth': 93, 'tree__ccp_alpha': 0}",0.8168858131487889,0.8125951557093426,0.8155017301038062,0.8149942329873126,0.0017880343598686015,238,True
219,0.07846903800964355,0.001502661045583193,0.031225919723510742,0.004213107670428437,0,5,20,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 20, 'tree__max_depth': 5, 'tree__ccp_alpha': 0}",0.7961245674740485,0.7915570934256055,0.7968166089965398,0.7948327566320647,0.0023334105866485576,239,True
86,0.08008670806884766,0.0018931743434890483,0.02886621157328288,0.0004568541838800915,0,5,92,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 92, 'tree__max_depth': 5, 'tree__ccp_alpha': 0}",0.7958477508650519,0.7915570934256055,0.7968166089965398,0.7947404844290658,0.002285483935686436,240,True
224,0.07594052950541179,0.0005055522035286198,0.028373320897420246,0.0005408317701336228,0,5,69,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 69, 'tree__max_depth': 5, 'tree__ccp_alpha': 0}",0.7958477508650519,0.7915570934256055,0.7968166089965398,0.7947404844290658,0.002285483935686436,240,True
178,0.07663464546203613,0.00027603332510752653,0.027948379516601562,0.000193733935784886,0,73,6,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 6, 'tree__max_depth': 73, 'tree__ccp_alpha': 0}",0.794325259515571,0.789757785467128,0.7947404844290658,0.7929411764705883,0.002257371132221468,242,True
94,0.0821076234181722,0.005798079872568844,0.033469200134277344,0.005433673646118699,0,49,5,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 5, 'tree__max_depth': 49, 'tree__ccp_alpha': 0}",0.7569550173010381,0.7539100346020762,0.7561245674740484,0.7556632064590542,0.001285203070559075,243,True
244,0.07242846488952637,0.0006167231042884194,0.02722652753194173,0.0004819638243499816,0,69,5,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 5, 'tree__max_depth': 69, 'tree__ccp_alpha': 0}",0.7569550173010381,0.7539100346020762,0.7561245674740484,0.7556632064590542,0.001285203070559075,243,True
162,0.07027324040730794,0.0016538026180467791,0.02837983767191569,0.00013810526390533966,0,81,4,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 4, 'tree__max_depth': 81, 'tree__ccp_alpha': 0}",0.7204152249134949,0.7169550173010381,0.7197231833910035,0.7190311418685121,0.001494980553265965,245,True
92,0.07252033551534016,0.00038126092070377653,0.028679688771565754,0.00037987077573461254,0,41,4,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 4, 'tree__max_depth': 41, 'tree__ccp_alpha': 0}",0.7204152249134949,0.7169550173010381,0.7197231833910035,0.7190311418685121,0.001494980553265965,245,True
78,0.0692298412322998,0.0008532176533513326,0.027923425038655598,0.00025786188827888335,0,73,4,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 4, 'tree__max_depth': 73, 'tree__ccp_alpha': 0}",0.7204152249134949,0.7169550173010381,0.7197231833910035,0.7190311418685121,0.001494980553265965,245,True
248,0.06636555989583333,0.0011008183900119612,0.027771870295206707,0.00041866810884143025,0,75,3,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 3, 'tree__max_depth': 75, 'tree__ccp_alpha': 0}",0.6339100346020762,0.6387543252595156,0.6383391003460208,0.6370011534025376,0.002192314532044599,248,True
207,0.0661756197611491,0.0042296420048970685,0.027124961217244465,0.0007504127555424767,0,32,2,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 2, 'tree__max_depth': 32, 'tree__ccp_alpha': 0}",0.5260899653979239,0.5259515570934256,0.5259515570934256,0.525997693194925,6.524630045551758e-05,249,True
110,0.06542714436848958,0.0012944476689793897,0.02750714619954427,0.000298729145265832,0,93,2,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 2, 'tree__max_depth': 93, 'tree__ccp_alpha': 0}",0.5260899653979239,0.5259515570934256,0.5259515570934256,0.525997693194925,6.524630045551758e-05,249,True
