,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
313,0.22371514638264975,0.008232112520110232,0.031256675720214844,9.613916947200753e-06,0,79,94,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 79, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 3}",0.9688581314878892,0.9732871972318339,0.9695501730103806,0.9705651672433678,0.0019453904168219608,17,79,3,94,0.0
124,0.2241506576538086,0.0037644822835023873,0.033373117446899414,0.00547891751803927,0,85,95,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 3}",0.9689965397923875,0.9731487889273357,0.9695501730103806,0.9705651672433678,0.0018408246683515896,17,85,3,95,0.0
478,0.23232380549112955,0.006085201089327125,0.020563205083211262,0.00587866918031949,0.0001791197321360681,73,92,3,"{'tree__ccp_alpha': 0.0001791197321360681, 'tree__max_depth': 73, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 3}",0.9684429065743945,0.9734256055363322,0.9698269896193772,0.9705651672433678,0.0021000796635277505,17,73,3,92,0.0001791197321360681
61,0.22174779574076334,0.0026310504414519763,0.026693344116210938,0.009078484424131495,6.375563918315836e-06,77,92,3,"{'tree__ccp_alpha': 6.375563918315836e-06, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 3}",0.9684429065743945,0.9734256055363322,0.9698269896193772,0.9705651672433678,0.0021000796635277505,17,77,3,92,6.375563918315836e-06
706,0.22411314646402994,0.007452683053814098,0.029487768809000652,0.005472971861743977,3.2804885204514546e-06,83,92,10,"{'tree__ccp_alpha': 3.2804885204514546e-06, 'tree__max_depth': 83, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 10}",0.9685813148788928,0.9732871972318339,0.9698269896193772,0.9705651672433678,0.0019908142108780733,17,83,10,92,3.2804885204514546e-06
11,0.23649112383524576,0.004813033729542375,0.017854928970336914,0.004340472315224048,0,81,94,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 8}",0.9688581314878892,0.9731487889273357,0.9695501730103806,0.9705190311418685,0.0018808597103243307,26,81,8,94,0.0
682,0.22960567474365234,0.008009335915156377,0.026982784271240234,0.008113567707253059,0,87,95,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 4}",0.9689965397923875,0.9730103806228374,0.9695501730103806,0.9705190311418685,0.0017760901088738532,26,87,4,95,0.0
582,0.1862631638844808,0.0015179832309916437,0.03126851717631022,1.7992135906469597e-05,5.655576777730769e-05,49,97,4,"{'tree__ccp_alpha': 5.655576777730769e-05, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 4}",0.9680276816608997,0.9739792387543252,0.9695501730103806,0.9705190311418685,0.0025244501075532806,26,49,4,97,5.655576777730769e-05
385,0.1994596322377523,0.005646040737402892,0.020656029383341473,0.007503126279218009,0,49,98,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 4}",0.9678892733564014,0.9739792387543252,0.9696885813148789,0.9705190311418685,0.002554623889256201,26,49,4,98,0.0
498,0.22941327095031738,0.0076076025875945925,0.025762081146240234,0.007176009267369489,2.5922634098491834e-05,70,90,2,"{'tree__ccp_alpha': 2.5922634098491834e-05, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 2}",0.9684429065743945,0.9735640138408305,0.9695501730103806,0.9705190311418685,0.0022000681001275967,26,70,2,90,2.5922634098491834e-05
757,0.22909124692281088,0.0063865356232695875,0.026727040608723957,0.007895413414048412,0.0003043142215885235,99,97,6,"{'tree__ccp_alpha': 0.0003043142215885235, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 6}",0.9684429065743945,0.9732871972318339,0.9698269896193772,0.9705190311418684,0.002037315078737662,31,99,6,97,0.0003043142215885235
344,0.21793246269226074,0.0011969818476237981,0.03130364418029785,7.536013659195544e-05,0,93,92,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 8}",0.9684429065743945,0.9731487889273357,0.9698269896193772,0.9704728950403693,0.001974711377996117,32,93,8,92,0.0
447,0.21676953633626303,0.0019149158721998838,0.03271110852559408,0.0009410101805577546,5.2392455486816324e-05,66,91,3,"{'tree__ccp_alpha': 5.2392455486816324e-05, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 3}",0.9684429065743945,0.9731487889273357,0.9698269896193772,0.9704728950403693,0.001974711377996117,32,66,3,91,5.2392455486816324e-05
506,0.20493014653523764,0.0022507877755288713,0.030775944391886394,0.001968855345987294,0,58,89,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 3}",0.9680276816608997,0.9741176470588235,0.9692733564013841,0.970472895040369,0.002626923339420837,34,58,3,89,0.0
225,0.18887011210123697,0.0011920522259026636,0.030675967534383137,0.000719937639679345,0,50,97,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 4}",0.9676124567474048,0.9739792387543252,0.9698269896193772,0.970472895040369,0.002639049530994249,34,50,4,97,0.0
18,0.2138683001200358,0.00717989451319615,0.02718798319498698,0.005938931391333461,0,62,88,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 2}",0.9684429065743945,0.9731487889273357,0.9696885813148789,0.9704267589388698,0.001990814210878124,36,62,2,88,0.0
233,0.21732052167256674,0.00917872506574108,0.024879932403564453,0.008292356807737275,5.82607850856711e-05,63,90,9,"{'tree__ccp_alpha': 5.82607850856711e-05, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 9}",0.9685813148788928,0.9734256055363322,0.9692733564013841,0.9704267589388698,0.002139243020875576,36,63,9,90,5.82607850856711e-05
775,0.22471308708190918,0.00641828779216014,0.025766849517822266,0.0027631463049162717,0,99,89,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 8}",0.9683044982698962,0.9734256055363322,0.9695501730103806,0.9704267589388696,0.0021806324886913964,38,99,8,89,0.0
508,0.20060094197591147,0.008600570826828089,0.026048978169759113,0.0073560299626771915,1.2009551769837216e-05,54,86,2,"{'tree__ccp_alpha': 1.2009551769837216e-05, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 2}",0.9680276816608997,0.9738408304498269,0.9692733564013841,0.9703806228373703,0.0024990270014211067,39,54,2,86,1.2009551769837216e-05
469,0.22551957766215006,0.007772707014071954,0.020304441452026367,0.006618403918225608,0.0002484825347383887,67,89,9,"{'tree__ccp_alpha': 0.0002484825347383887, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 9}",0.9684429065743945,0.9730103806228374,0.9695501730103806,0.9703344867358709,0.0019453904168219775,40,67,9,89,0.0002484825347383887
17,0.18807466824849448,0.0002912411085335359,0.031338771184285484,0.00012571003784006877,1.8001428665560284e-06,52,85,9,"{'tree__ccp_alpha': 1.8001428665560284e-06, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 9}",0.9677508650519031,0.9738408304498269,0.9692733564013841,0.9702883506343714,0.0025877377000932,41,52,9,85,1.8001428665560284e-06
554,0.22057652473449707,0.0037403933779607493,0.02964162826538086,0.003039963569993178,0,72,88,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 4}",0.9683044982698962,0.9730103806228374,0.9695501730103806,0.9702883506343714,0.001990814210878124,41,72,4,88,0.0
616,0.23135479291280112,0.02601779445305829,0.02958544095357259,0.010492495064360006,0,66,88,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 2}",0.9683044982698962,0.9730103806228374,0.9695501730103806,0.9702883506343714,0.001990814210878124,41,66,2,88,0.0
883,0.2150712807973226,0.004374317073492856,0.03397067387898763,0.0008816298757373604,0,77,87,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 3}",0.9683044982698962,0.9730103806228374,0.9695501730103806,0.9702883506343714,0.001990814210878124,41,77,3,87,0.0
495,0.2158653736114502,0.006629935293915509,0.026140689849853516,0.005498515777349228,0,93,86,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 9}",0.9683044982698962,0.9731487889273357,0.9692733564013841,0.9702422145328721,0.0020929727745723444,45,93,9,86,0.0
792,0.19388786951700845,0.00845620748848886,0.02997899055480957,0.002049803101786414,0,50,91,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 4}",0.9680276816608997,0.9735640138408305,0.9691349480968858,0.9702422145328721,0.0023919688852255,45,50,4,91,0.0
226,0.20599913597106934,0.004579407433095147,0.031305789947509766,0.0008348168812046033,0,60,88,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 5}",0.9680276816608997,0.9737024221453288,0.9689965397923875,0.9702422145328721,0.0024785007646714345,45,60,5,88,0.0
940,0.21181980768839517,0.005910691494414549,0.026041269302368164,0.007365751833800989,0,64,87,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 5}",0.9681660899653979,0.9730103806228374,0.9695501730103806,0.9702422145328718,0.002037315078737712,48,64,5,87,0.0
