,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
57,0.21381163597106934,0.0049660290640277036,0.031010866165161133,0.0009555250528295575,0,64,99,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 99, 'tree__max_depth': 64, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9710726643598616,0.9710726643598616,0.9718569780853518,0.0011091871077435894,6,True
237,0.22133549054463705,0.0016730644733252956,0.034610350926717125,0.004184284465126926,1.058384548885194e-06,91,96,7,"{'tree__ccp_alpha': 1.058384548885194e-06, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 7}",0.9691349480968858,0.9752249134948097,0.9698269896193772,0.9713956170703576,0.0027224209443011426,7,False
449,0.22619962692260742,0.006380945982433221,0.031253417332967125,8.778064264605254e-07,0,96,96,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9714878892733564,0.9705190311418685,0.9717647058823529,0.0011469252959313283,7,True
411,0.22507866223653158,0.007614648636252883,0.026920239130655926,0.006042403332589061,0.0002531940220068519,69,95,5,"{'tree__ccp_alpha': 0.0002531940220068519, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 5}",0.9692733564013841,0.9750865051903114,0.9698269896193772,0.9713956170703576,0.002619620681260102,7,False
121,0.23082780838012695,0.006537537005352854,0.026613156000773113,0.005473329786431118,0,68,95,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 68, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9710726643598616,0.970795847750865,0.9717647058823529,0.0011798580717457356,7,True
352,0.2277360757191976,0.008913147382805341,0.0312500794728597,6.25769923052137e-07,0,67,100,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 100, 'tree__max_depth': 67, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9710726643598616,0.9705190311418685,0.9716724336793541,0.0012601153664357522,9,True
250,0.22942320505777994,0.007370568692735289,0.02786556879679362,0.004789511749091088,0,75,94,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 75, 'tree__ccp_alpha': 0}",0.9732871972318339,0.970795847750865,0.9709342560553633,0.9716724336793541,0.0011432075380266463,9,True
443,0.24062863985697427,0.010310048164879465,0.026705185572306316,0.008393883589921025,3.1598895795963925e-06,97,94,3,"{'tree__ccp_alpha': 3.1598895795963925e-06, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 3}",0.9689965397923875,0.9750865051903114,0.9696885813148789,0.9712572087658593,0.0027224209443011426,9,False
57,0.23048981030782065,0.0057834670707795,0.031070470809936523,0.0010021696888408787,6.492178431966654e-06,95,95,6,"{'tree__ccp_alpha': 6.492178431966654e-06, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 6}",0.9689965397923875,0.9750865051903114,0.9696885813148789,0.9712572087658593,0.0027224209443011426,9,False
82,0.23745171229044595,0.0028647330476386707,0.023139079411824543,0.007218540997040046,0,71,95,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 71, 'tree__ccp_alpha': 0}",0.9731487889273357,0.970795847750865,0.9709342560553633,0.9716262975778548,0.0010780458081244085,11,True
