,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
365,0.2131824493408203,0.02806008921613637,0.03489144643147787,0.00190002342435857,3,66,60,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 66, 'tree__max_depth': 60, 'tree__ccp_alpha': 0}",0.9684429065743945,0.9673356401384083,0.9710726643598616,0.9689504036908881,0.001567269919396818,102,False
152,0.1888581911722819,0.0007656833196967489,0.027449528376261394,0.0004059484253274369,7,69,100,0.0012929604176413103,"{'tree__ccp_alpha': 0.0012929604176413103, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 69, 'tree__min_samples_split': 7}",0.9566782006920416,0.9534948096885814,0.9609688581314879,0.957047289504037,0.003062408632115533,102,True
406,0.14639671643575033,0.001710167746503402,0.027807076772054035,0.0006548820474365722,8,96,25,2.401256259268733e-05,"{'tree__ccp_alpha': 2.401256259268733e-05, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 8}",0.9540484429065744,0.954878892733564,0.962076124567474,0.9570011534025374,0.003604525948719651,103,True
2,0.15112884839375815,0.002456530187051155,0.02856890360514323,0.0005263639109791055,10,39,37,4.902691041879474e-05,"{'tree__ccp_alpha': 4.902691041879474e-05, 'tree__max_depth': 37, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 10}",0.9566782006920416,0.9541868512110727,0.9582006920415225,0.9563552479815455,0.0016544794534755077,104,True
407,0.1549802621205648,0.0009380750474049098,0.03159308433532715,0.0015820890313592373,9,39,39,1.298947183586395e-05,"{'tree__ccp_alpha': 1.298947183586395e-05, 'tree__max_depth': 39, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 9}",0.9566782006920416,0.9541868512110727,0.9582006920415225,0.9563552479815455,0.0016544794534755077,104,True
396,0.1819756031036377,0.00433108603086059,0.024971167246500652,0.00320293690453541,4,90,42,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 42, 'tree__ccp_alpha': 0}",0.9694117647058823,0.9669204152249135,0.970242214532872,0.9688581314878894,0.001411493290959949,105,False
492,0.1426104704538981,0.002456716917488459,0.03217291831970215,0.0013045293858308662,4,39,37,0.0007974910930349938,"{'tree__ccp_alpha': 0.0007974910930349938, 'tree__max_depth': 37, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 4}",0.9566782006920416,0.9536332179930795,0.9582006920415225,0.9561707035755479,0.0018988803346949817,106,True
417,0.1511108080546061,0.007267072012496215,0.026042620340983074,0.007366032976776546,2,39,81,3.440085326107713e-05,"{'tree__ccp_alpha': 3.440085326107713e-05, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 2}",0.9566782006920416,0.9536332179930795,0.9582006920415225,0.9561707035755479,0.0018988803346949817,106,True
34,0.19130444526672363,0.008891846432845048,0.02811749776204427,0.0009490643648060838,6,64,98,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 64, 'tree__max_depth': 98, 'tree__ccp_alpha': 0}",0.9683044982698962,0.9674740484429065,0.9701038062283737,0.9686274509803922,0.001097612664670853,106,False
463,0.18832770983378092,0.004653328073934116,0.026259104410807293,0.0025609756900578404,6,63,88,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 88, 'tree__ccp_alpha': 0}",0.9681660899653979,0.9673356401384083,0.9701038062283737,0.9685351787773934,0.0011598436069182273,107,False
447,0.18882973988850912,0.003875360414392986,0.02838277816772461,0.004421657377291472,5,63,68,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 68, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9673356401384083,0.9701038062283737,0.9683967704728951,0.0012189014822258483,108,False
339,0.21111019452412924,0.007364080480192536,0.030855576197306316,0.0028185800478906778,2,63,72,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 72, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9673356401384083,0.9701038062283737,0.9683967704728951,0.0012189014822258483,108,False
53,0.19746597607930502,0.02404374721588107,0.029951731363932293,0.002715402891686024,5,60,67,0.0014040920581171268,"{'tree__ccp_alpha': 0.0014040920581171268, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 60, 'tree__min_samples_split': 5}",0.9546020761245675,0.9533564013840831,0.9582006920415225,0.9553863898500577,0.002053963486925203,108,True
415,0.17330026626586914,0.0015475089477277092,0.02106157938639323,0.007688484303619744,6,54,91,0.0014160955114956156,"{'tree__ccp_alpha': 0.0014160955114956156, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 6}",0.9546020761245675,0.95280276816609,0.9582006920415225,0.95520184544406,0.0022441313046394824,109,True
278,0.18565130233764648,0.009922460258297352,0.02780437469482422,0.0008755667746383249,7,75,42,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 75, 'tree__max_depth': 42, 'tree__ccp_alpha': 0}",0.9689965397923875,0.9660899653979239,0.9699653979238755,0.9683506343713956,0.0016467421727865963,110,False
147,0.1414504051208496,0.0005204606044800148,0.027153412501017254,0.0003528797584879658,2,37,38,1.3511759487052372e-06,"{'tree__ccp_alpha': 1.3511759487052372e-06, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 2}",0.9551557093425606,0.9534948096885814,0.9566782006920416,0.955109573241061,0.0013000233267455948,110,True
133,0.14347132047017416,0.0010141055220208753,0.02872149149576823,0.0021897626559316814,10,37,50,1.0087088005763616e-05,"{'tree__ccp_alpha': 1.0087088005763616e-05, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 10}",0.9551557093425606,0.9534948096885814,0.9566782006920416,0.955109573241061,0.0013000233267455948,110,True
23,0.1858218510945638,0.003581428747355501,0.027808507283528645,0.0002787964781134516,6,62,86,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 86, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9663667820069204,0.9701038062283737,0.9680738177623991,0.0015426300804890821,111,False
80,0.14387138684590658,0.001523751926317904,0.028071006139119465,0.000631843881836659,4,36,79,4.273349572178274e-05,"{'tree__ccp_alpha': 4.273349572178274e-05, 'tree__max_depth': 79, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 4}",0.9539100346020761,0.9533564013840831,0.9565397923875433,0.9546020761245675,0.0013886889913072625,112,True
39,0.19293570518493652,0.0070989034384663936,0.029584407806396484,0.00111084494452039,8,62,55,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 55, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9663667820069204,0.9698269896193772,0.9679815455594003,0.0014220101506272366,112,False
22,0.1888272762298584,0.0024468924288436095,0.0299985408782959,0.0008142903301887441,4,62,94,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 94, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9663667820069204,0.9698269896193772,0.9679815455594003,0.0014220101506272366,112,False
72,0.1801604429880778,0.000394245352721098,0.027594566345214844,0.00010942209367371842,2,62,69,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 69, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9663667820069204,0.9698269896193772,0.9679815455594003,0.0014220101506272366,112,False
19,0.1819009780883789,0.0007876771344901324,0.02790228525797526,0.0004102809146236047,4,62,55,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 55, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9663667820069204,0.9698269896193772,0.9679815455594003,0.0014220101506272366,112,False
300,0.14023947715759277,0.0027887126506242962,0.03045932451883952,0.004109765554604894,7,36,43,8.712574857957962e-05,"{'tree__ccp_alpha': 8.712574857957962e-05, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 7}",0.9539100346020761,0.95280276816609,0.9565397923875433,0.9544175317185698,0.001567269919396818,113,True
93,0.1632540225982666,0.0019103770949216187,0.03632799784342448,0.007880669071195745,8,44,77,0.0014739040279305182,"{'tree__ccp_alpha': 0.0014739040279305182, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 8}",0.9525259515570934,0.9533564013840831,0.9546020761245675,0.9534948096885812,0.0008532060903763409,114,True
85,0.15067720413208008,0.0026484379347412506,0.03096159299214681,0.00012555590108673118,4,35,81,7.932018192216301e-05,"{'tree__ccp_alpha': 7.932018192216301e-05, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 4}",0.9530795847750865,0.9519723183391003,0.9552941176470588,0.953448673587082,0.0013810038797781711,115,True
20,0.1835904916127523,0.0032079211361878955,0.028838475545247395,0.0015611587672333962,5,61,55,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 61, 'tree__max_depth': 55, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9662283737024221,0.9698269896193772,0.9679354094579008,0.001474912790140357,116,False
476,0.17947165171305338,0.0018293531190440452,0.02763207753499349,0.00028518864217188226,10,61,75,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 61, 'tree__max_depth': 75, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9662283737024221,0.9698269896193772,0.9679354094579008,0.001474912790140357,116,False
209,0.18494725227355957,0.0048718674256827115,0.02828359603881836,0.0005676756214890051,9,61,56,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 61, 'tree__max_depth': 56, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9662283737024221,0.9698269896193772,0.9679354094579008,0.001474912790140357,116,False
347,0.13480734825134277,0.0005952348906205562,0.02762158711751302,0.0004081927227201477,2,32,57,5.9873566139297254e-05,"{'tree__ccp_alpha': 5.9873566139297254e-05, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 2}",0.951280276816609,0.9505882352941176,0.9537716262975778,0.9518800461361016,0.0013670618122287482,116,True
202,0.1279428799947103,0.005687319410986956,0.026335636774698894,0.006184591006597953,7,32,53,6.969117685705033e-06,"{'tree__ccp_alpha': 6.969117685705033e-06, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 7}",0.951280276816609,0.9500346020761246,0.9537716262975778,0.9516955017301038,0.0015536293647504217,117,True
458,0.2168865203857422,0.0019593659593160387,0.03072357177734375,0.0007508246610593997,10,88,91,0.0017590428451257098,"{'tree__ccp_alpha': 0.0017590428451257098, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 10}",0.9486505190311418,0.9516955017301038,0.9537716262975778,0.9513725490196078,0.0021031181213456056,118,True
97,0.25933249791463214,0.0033967663361260843,0.03162503242492676,0.0008020891667090226,8,99,73,0.0017359881103640997,"{'tree__ccp_alpha': 0.0017359881103640997, 'tree__max_depth': 73, 'tree__max_leaf_nodes': 99, 'tree__min_samples_split': 8}",0.9486505190311418,0.9516955017301038,0.9537716262975778,0.9513725490196078,0.0021031181213456056,118,True
119,0.17385005950927734,0.005473579918461443,0.029597997665405273,0.005395566566834994,8,76,41,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 76, 'tree__max_depth': 41, 'tree__ccp_alpha': 0}",0.9683044982698962,0.9658131487889273,0.9692733564013841,0.9677970011534026,0.0014574919491516956,119,False
470,0.13857213656107584,0.0018808257696492454,0.03186957041422526,0.0008704729330122534,7,38,40,0.0017450553121858559,"{'tree__ccp_alpha': 0.0017450553121858559, 'tree__max_depth': 40, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 7}",0.9486505190311418,0.9511418685121107,0.9537716262975778,0.9511880046136101,0.00209093779813143,120,True
371,0.18573625882466635,0.002932877033290084,0.029319047927856445,0.005455670742740193,10,60,91,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 60, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9670588235294117,0.9663667820069204,0.9698269896193772,0.9677508650519031,0.0014949805532659653,120,False
100,0.1893917719523112,0.0009530265780634893,0.02738300959269206,0.002792934139584548,5,60,87,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 60, 'tree__max_depth': 87, 'tree__ccp_alpha': 0}",0.9670588235294117,0.9663667820069204,0.9698269896193772,0.9677508650519031,0.0014949805532659653,120,False
257,0.17917537689208984,0.0010546126876823316,0.031565586725870766,0.00304895213251945,10,60,51,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 60, 'tree__max_depth': 51, 'tree__ccp_alpha': 0}",0.9670588235294117,0.9663667820069204,0.9698269896193772,0.9677508650519031,0.0014949805532659653,120,False
485,0.14988342920939127,0.006755986416736582,0.026388804117838543,0.006270989215686416,9,42,68,0.0017618685606612594,"{'tree__ccp_alpha': 0.0017618685606612594, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 9}",0.9486505190311418,0.9511418685121107,0.9537716262975778,0.9511880046136101,0.00209093779813143,120,True
228,0.17711583773295084,0.0017311516095358975,0.027965784072875977,0.00042940137024099654,10,60,99,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 60, 'tree__max_depth': 99, 'tree__ccp_alpha': 0}",0.9670588235294117,0.9663667820069204,0.9698269896193772,0.9677508650519031,0.0014949805532659653,120,False
357,0.1314577261606852,0.00018357139956842706,0.027312835057576496,0.00011174709295022281,8,30,54,0.00024933019447179167,"{'tree__ccp_alpha': 0.00024933019447179167, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 8}",0.9498961937716263,0.9500346020761246,0.9526643598615917,0.9508650519031141,0.001273556977332634,122,True
12,0.16855486234029135,0.0010222215477901544,0.02794758478800456,0.0008495632123440303,2,54,43,0.0021176406333719817,"{'tree__ccp_alpha': 0.0021176406333719817, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 2}",0.9486505190311418,0.9500346020761246,0.9526643598615917,0.9504498269896193,0.0016647398895196202,123,True
418,0.2191608746846517,0.00034287439610323063,0.03140974044799805,0.0002146536194798642,2,86,71,0.002174819305525524,"{'tree__ccp_alpha': 0.002174819305525524, 'tree__max_depth': 71, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 2}",0.9486505190311418,0.9500346020761246,0.9526643598615917,0.9504498269896193,0.0016647398895196202,123,True
68,0.17250323295593262,0.0017224813335055256,0.028000275293986004,0.0002032457751951045,2,63,44,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 44, 'tree__ccp_alpha': 0}",0.9677508650519031,0.9658131487889273,0.9695501730103806,0.9677047289504036,0.0015259825059784256,124,False
159,0.12912710507710776,0.00030969318189561943,0.027843157450358074,0.0007004602422430011,6,29,59,1.2949427110568656e-05,"{'tree__ccp_alpha': 1.2949427110568656e-05, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 6}",0.9486505190311418,0.9497577854671281,0.9519723183391003,0.9501268742791235,0.0013810038797781614,125,True
57,0.1295482317606608,0.0006834527224973974,0.027973413467407227,0.00044009499459317944,3,29,43,0.00012779645703341755,"{'tree__ccp_alpha': 0.00012779645703341755, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 3}",0.9486505190311418,0.9497577854671281,0.9519723183391003,0.9501268742791235,0.0013810038797781614,125,True
344,0.1295617421468099,0.0001612483368046972,0.0275728702545166,0.0002801814964295066,4,29,46,1.2659395979264713e-06,"{'tree__ccp_alpha': 1.2659395979264713e-06, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 4}",0.9486505190311418,0.9497577854671281,0.9519723183391003,0.9501268742791235,0.0013810038797781614,125,True
196,0.1804060141245524,0.004901744542439622,0.02326790491739909,0.0012712670064691416,7,94,40,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 40, 'tree__ccp_alpha': 0}",0.9676124567474048,0.9660899653979239,0.9692733564013841,0.9676585928489043,0.001300023326745596,125,False
395,0.16711084047953287,0.0007175690100870467,0.0329743226369222,0.0004788488365781007,2,79,40,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 79, 'tree__max_depth': 40, 'tree__ccp_alpha': 0}",0.9684429065743945,0.9655363321799308,0.9688581314878892,0.9676124567474048,0.0014777962978589736,126,False
440,0.17065207163492838,0.004139394076408398,0.03210369745890299,0.0007351438674291148,10,71,41,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 71, 'tree__max_depth': 41, 'tree__ccp_alpha': 0}",0.9683044982698962,0.9655363321799308,0.9688581314878892,0.9675663206459054,0.0014531041059306325,127,False
184,0.18091956774393717,0.00503309809522108,0.029630740483601887,0.004673789687099801,6,59,47,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 59, 'tree__max_depth': 47, 'tree__ccp_alpha': 0}",0.9665051903114187,0.9662283737024221,0.9691349480968858,0.9672895040369088,0.0013098103406300923,128,False
466,0.12370904286702473,0.002485077846694034,0.02670733133951823,0.005614728456211751,8,40,22,7.520810885643457e-05,"{'tree__ccp_alpha': 7.520810885643457e-05, 'tree__max_depth': 22, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 8}",0.9474048442906574,0.9487889273356401,0.9525259515570934,0.9495732410611303,0.0021629911270553276,128,True
161,0.18627389272054037,0.003288288181243829,0.02419122060139974,0.0026884438869698227,7,59,51,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 59, 'tree__max_depth': 51, 'tree__ccp_alpha': 0}",0.9665051903114187,0.9662283737024221,0.9691349480968858,0.9672895040369088,0.0013098103406300923,128,False
182,0.17530647913614908,0.00659324977452035,0.03198742866516113,0.001899902721162432,5,59,83,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 59, 'tree__max_depth': 83, 'tree__ccp_alpha': 0}",0.9665051903114187,0.9662283737024221,0.9691349480968858,0.9672895040369088,0.0013098103406300923,128,False
337,0.12496757507324219,0.0002521391923063353,0.02824719746907552,0.00019080491898704438,8,55,21,3.410859365705631e-05,"{'tree__ccp_alpha': 3.410859365705631e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 8}",0.9446366782006921,0.9493425605536332,0.9537716262975778,0.9492502883506343,0.003729897657468531,129,True
390,0.1329005559285482,0.0014401985417011021,0.02743085225423177,0.0003016761281207733,6,82,21,0.00024132435850120868,"{'tree__ccp_alpha': 0.00024132435850120868, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 6}",0.9447750865051903,0.9492041522491349,0.9537716262975778,0.9492502883506343,0.003672966871971433,129,True
413,0.17087054252624512,0.005066296153884526,0.03131477038065592,0.0015497137501549736,7,63,42,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 42, 'tree__ccp_alpha': 0}",0.9659515570934256,0.9655363321799308,0.9692733564013841,0.9669204152249136,0.0016723939063798747,131,False
419,0.12732521692911783,0.001952162185830385,0.028775453567504883,0.004980468030051075,9,54,21,4.257983758026418e-05,"{'tree__ccp_alpha': 4.257983758026418e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 9}",0.9446366782006921,0.9489273356401384,0.9537716262975778,0.9491118800461361,0.003731609274074475,131,True
286,0.12387911478678386,0.0038806059892405737,0.03364872932434082,0.003144438137082505,3,28,36,0.0001408539826045174,"{'tree__ccp_alpha': 0.0001408539826045174, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 28, 'tree__min_samples_split': 3}",0.946712802768166,0.9490657439446367,0.9504498269896193,0.9487427912341406,0.00154263008048909,132,True
307,0.1823612848917643,0.0053102505795140234,0.028348207473754883,0.003730101499802307,7,61,43,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 61, 'tree__max_depth': 43, 'tree__ccp_alpha': 0}",0.9660899653979239,0.9652595155709343,0.9694117647058823,0.9669204152249135,0.0017939766639191034,132,False
326,0.12694279352823892,0.0008294429503825624,0.027825037638346355,0.00044914792403854463,8,28,83,0.0006407310502294177,"{'tree__ccp_alpha': 0.0006407310502294177, 'tree__max_depth': 83, 'tree__max_leaf_nodes': 28, 'tree__min_samples_split': 8}",0.946712802768166,0.9490657439446367,0.9504498269896193,0.9487427912341406,0.00154263008048909,132,True
217,0.13782389958699545,0.005917682706181097,0.031200885772705078,0.0016236895845961306,7,28,36,0.00035133663698578644,"{'tree__ccp_alpha': 0.00035133663698578644, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 28, 'tree__min_samples_split': 7}",0.946712802768166,0.9490657439446367,0.9504498269896193,0.9487427912341406,0.00154263008048909,132,True
248,0.1661701202392578,0.0008660494638335389,0.02713624636332194,0.004693414982168352,10,73,39,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 73, 'tree__max_depth': 39, 'tree__ccp_alpha': 0}",0.9670588235294117,0.9647058823529412,0.9683044982698962,0.9666897347174164,0.00149213025409883,133,False
208,0.1818243662516276,0.0034789681145950156,0.029019991556803387,0.0005315084847768576,3,57,46,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 57, 'tree__max_depth': 46, 'tree__ccp_alpha': 0}",0.9662283737024221,0.965121107266436,0.9684429065743945,0.9665974625144175,0.0013810038797781711,134,False
328,0.20079930623372397,0.0012237779616405045,0.028539578119913738,0.00015235256055295856,3,77,54,0.0023130987627837623,"{'tree__ccp_alpha': 0.0023130987627837623, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 77, 'tree__min_samples_split': 3}",0.9453287197231834,0.9490657439446367,0.9504498269896193,0.9482814302191466,0.0021629911270552907,135,True
445,0.1807231903076172,0.004364116155231333,0.023082415262858074,0.0005094641624080474,7,57,57,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 57, 'tree__max_depth': 57, 'tree__ccp_alpha': 0}",0.9652595155709343,0.965121107266436,0.9684429065743945,0.9662745098039215,0.00153432887181693,135,False
170,0.17133784294128418,0.0046213829389532245,0.026116450627644856,0.005028673050967953,2,57,80,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 57, 'tree__max_depth': 80, 'tree__ccp_alpha': 0}",0.9652595155709343,0.965121107266436,0.9684429065743945,0.9662745098039215,0.00153432887181693,135,False
50,0.17836785316467285,0.003513383980443835,0.02936720848083496,0.0007769927492573275,3,57,67,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 57, 'tree__max_depth': 67, 'tree__ccp_alpha': 0}",0.9652595155709343,0.965121107266436,0.9684429065743945,0.9662745098039215,0.00153432887181693,135,False
187,0.144913117090861,0.004084016451884427,0.02731021245320638,0.003958926912693006,9,98,24,0.0012409301833705972,"{'tree__ccp_alpha': 0.0012409301833705972, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 9}",0.9458823529411765,0.9462975778546713,0.9508650519031142,0.947681660899654,0.002257371132221468,136,True
26,0.12584288914998373,0.0005888118806913832,0.027686595916748047,0.000705815724238954,10,73,20,8.505410096510047e-05,"{'tree__ccp_alpha': 8.505410096510047e-05, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 73, 'tree__min_samples_split': 10}",0.9432525951557094,0.9464359861591696,0.95280276816609,0.9474971164936563,0.003970386154362204,137,True
115,0.17644882202148438,0.00714725865817777,0.03080153465270996,0.0023689107889863508,7,56,51,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 56, 'tree__max_depth': 51, 'tree__ccp_alpha': 0}",0.9659515570934256,0.9642906574394464,0.9684429065743945,0.9662283737024223,0.0017064121807526397,138,False
158,0.17892559369405112,0.0075476272986769,0.024327437082926433,0.0030673989749661424,8,56,49,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 56, 'tree__max_depth': 49, 'tree__ccp_alpha': 0}",0.9659515570934256,0.9642906574394464,0.9684429065743945,0.9662283737024223,0.0017064121807526397,138,False
274,0.12499372164408366,5.896007852869481e-06,0.03125786781311035,3.893359093321448e-06,3,27,53,0.0016359024689560184,"{'tree__ccp_alpha': 0.0016359024689560184, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 3}",0.9453287197231834,0.9480968858131488,0.9489273356401384,0.947450980392157,0.0015384850750203318,138,True
491,0.12063296635945638,0.0076785244708243395,0.027676184972127277,0.005968082805589216,9,27,49,1.394974861143394e-06,"{'tree__ccp_alpha': 1.394974861143394e-06, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 9}",0.9453287197231834,0.9480968858131488,0.9489273356401384,0.947450980392157,0.0015384850750203318,138,True
461,0.1288305918375651,0.0045785823329343505,0.020572344462076824,0.007586112337549097,10,27,91,3.413041467104992e-06,"{'tree__ccp_alpha': 3.413041467104992e-06, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 10}",0.9453287197231834,0.9480968858131488,0.9489273356401384,0.947450980392157,0.0015384850750203318,138,True
117,0.17600750923156738,0.00451569756474171,0.02788241704305013,0.004762163326202469,3,87,37,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 87, 'tree__max_depth': 37, 'tree__ccp_alpha': 0}",0.9665051903114187,0.9642906574394464,0.9676124567474048,0.9661361014994233,0.0013810038797781217,140,False
236,0.18013469378153482,0.0036870399034339553,0.026043097178141277,0.007365527066043941,8,59,62,0.0023502080398061925,"{'tree__ccp_alpha': 0.0023502080398061925, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 8}",0.9438062283737024,0.9490657439446367,0.9489273356401384,0.9472664359861591,0.0024473886431141696,141,True
496,0.16620159149169922,0.002636348545133376,0.0282131830851237,0.00027740185816733405,10,88,37,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 88, 'tree__max_depth': 37, 'tree__ccp_alpha': 0}",0.9660899653979239,0.9641522491349481,0.9677508650519031,0.9659976931949251,0.0014705769273826144,141,False
3,0.1868743896484375,0.008306955090468906,0.02763088544209798,0.004007309785433109,9,56,71,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 56, 'tree__max_depth': 71, 'tree__ccp_alpha': 0}",0.9652595155709343,0.9642906574394464,0.9684429065743945,0.9659976931949249,0.0017736916066196935,142,False
308,0.18135762214660645,0.005284550543323361,0.02950914700826009,0.00567610996351874,4,56,91,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 56, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9652595155709343,0.9642906574394464,0.9684429065743945,0.9659976931949249,0.0017736916066196935,142,False
206,0.11737275123596191,0.004474672442964449,0.029012123743693035,0.0018914518536626936,4,31,23,8.323296687183289e-05,"{'tree__ccp_alpha': 8.323296687183289e-05, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 4}",0.9458823529411765,0.9449134948096886,0.9505882352941176,0.9471280276816608,0.002478500764671416,142,True
