,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
41,0.07575106620788574,0.00385462447149853,0.02562824885050456,0.002977279817658967,0.014603248940647795,37,4,6,"{'tree__ccp_alpha': 0.014603248940647795, 'tree__max_depth': 37, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 6}",0.7186159169550173,0.7227681660899654,0.7129411764705882,0.7181084198385236,0.004027869266106994,1,37,6,4,0.014603248940647795
0,0.09432601928710938,0.0018237934932061118,0.02712567647298177,0.0003952240047002953,154.75719214479818,9,68,4,"{'tree__ccp_alpha': 154.75719214479818, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 68, 'tree__min_samples_split': 4}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,9,4,68,154.75719214479818
128,0.11038573582967122,0.007798454363986858,0.028527021408081055,0.0015175227501656018,66.10715815548005,40,18,3,"{'tree__ccp_alpha': 66.10715815548005, 'tree__max_depth': 40, 'tree__max_leaf_nodes': 18, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,40,3,18,66.10715815548005
129,0.2101129690806071,0.0013915768219591202,0.025562524795532227,0.004635900194804353,34.7821042915504,57,95,10,"{'tree__ccp_alpha': 34.7821042915504, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,57,10,95,34.7821042915504
130,0.11562768618265788,0.0021336594854436453,0.026537974675496418,0.0032429566024205192,179.8470779428376,42,22,8,"{'tree__ccp_alpha': 179.8470779428376, 'tree__max_depth': 42, 'tree__max_leaf_nodes': 22, 'tree__min_samples_split': 8}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,42,8,22,179.8470779428376
131,0.09563978513081868,0.0034411066557318852,0.029351234436035156,0.00499915167390966,136.99771679218253,48,15,5,"{'tree__ccp_alpha': 136.99771679218253, 'tree__max_depth': 48, 'tree__max_leaf_nodes': 15, 'tree__min_samples_split': 5}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,48,5,15,136.99771679218253
132,0.13673249880472818,0.0025962300336578805,0.025827725728352863,0.0038617374544047188,176.26194209785652,37,32,3,"{'tree__ccp_alpha': 176.26194209785652, 'tree__max_depth': 37, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,37,3,32,176.26194209785652
133,0.12233416239420573,0.005218342170359953,0.028968413670857746,0.0009962054233880607,135.43258895199187,17,99,10,"{'tree__ccp_alpha': 135.43258895199187, 'tree__max_depth': 17, 'tree__max_leaf_nodes': 99, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,17,10,99,135.43258895199187
134,0.12927937507629395,0.001823340757573823,0.030483007431030273,0.002029423128090279,183.99377685764208,27,32,7,"{'tree__ccp_alpha': 183.99377685764208, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,27,7,32,183.99377685764208
135,0.16849652926127115,0.0059854474706345605,0.02796657880147298,0.001867288875999458,62.58058752692486,60,44,2,"{'tree__ccp_alpha': 62.58058752692486, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 2}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,60,2,44,62.58058752692486
136,0.188308318456014,0.0017058881749542122,0.02456068992614746,0.003216319941490571,199.02118835326633,44,95,6,"{'tree__ccp_alpha': 199.02118835326633, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 6}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,44,6,95,199.02118835326633
137,0.11457689603169759,0.004931546046338978,0.02874414126078288,0.0018523984893426043,51.73099548009126,80,22,7,"{'tree__ccp_alpha': 51.73099548009126, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 22, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,80,7,22,51.73099548009126
138,0.08636514345804851,0.004442807510668619,0.026518503824869793,0.0038590957280910097,2.050458219794815,17,9,2,"{'tree__ccp_alpha': 2.050458219794815, 'tree__max_depth': 17, 'tree__max_leaf_nodes': 9, 'tree__min_samples_split': 2}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,17,2,9,2.050458219794815
139,0.17487176259358725,0.0008219035583178448,0.026989857355753582,0.0019875114482703344,17.913367792631018,40,88,9,"{'tree__ccp_alpha': 17.913367792631018, 'tree__max_depth': 40, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,2,40,9,88,17.913367792631018
