,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__penalty,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_lr__regularization,param_lr__C
0,0.8473364512125651,0.13011754539517814,0.03982806205749512,0.007429227909342863,,{'lr__penalty': None},0.9414532871972319,0.9443598615916955,0.9489273356401384,0.9449134948096886,0.003076278307390011,1,False,
0,0.7336914539337158,0.00610427727206298,0.031531969706217446,0.0011650949836299253,,{'lr__penalty': None},0.946712802768166,0.9421453287197232,0.944083044982699,0.9443137254901961,0.0018717843391096098,1,False,
0,1.0596100489298503,0.4786787785750611,0.03143048286437988,0.0010124478578146755,,{'lr__penalty': None},0.9426989619377163,0.9454671280276816,0.9438062283737024,0.9439907727797001,0.0011376081205017438,1,False,
0,0.7326813538869222,0.006258419443192211,0.03182101249694824,0.0018425680390859816,,{'lr__penalty': None},0.9480968858131488,0.947681660899654,0.9456055363321799,0.9471280276816608,0.001089828079448005,1,False,
0,1.0338571071624756,0.4207268951850972,0.029886802037556965,0.0012164224371764417,,{'lr__penalty': None},0.9382698961937717,0.9460207612456747,0.9436678200692041,0.9426528258362169,0.0032446506985037253,1,False,
0,0.7454244295756022,0.013114609548993721,0.03271834055582682,0.0012968502758282997,,{'lr__penalty': None},0.9446366782006921,0.9418685121107266,0.9444982698961938,0.9436678200692041,0.0012735569773326338,1,False,
0,1.042577823003133,0.4321171562532499,0.03102739651997884,0.001683633097337237,,{'lr__penalty': None},0.9450519031141869,0.9444982698961938,0.9426989619377163,0.9440830449826989,0.0010044540280081651,1,False,
0,0.8374514579772949,0.06613507377404775,0.03375657399495443,0.0030051319359737506,,{'lr__penalty': None},0.9510034602076125,0.9429757785467128,0.9438062283737024,0.9459284890426759,0.0036045259487196813,1,False,
0,1.1274850368499756,0.5242484413731399,0.03235356012980143,0.0007285742106616033,,{'lr__penalty': None},0.9453287197231834,0.9446366782006921,0.9447750865051903,0.9449134948096886,0.00029899611065320675,1,False,
0,0.852629820505778,0.05401720985398474,0.036177476247151695,0.002206882683861197,,{'lr__penalty': None},0.946712802768166,0.9417301038062283,0.9438062283737024,0.9440830449826989,0.0020435741259838547,1,False,
0,0.7679221630096436,0.01571938860351479,0.032304843266805015,0.003196694118787039,,{'lr__penalty': None},0.9435294117647058,0.9432525951557094,0.9482352941176471,0.9450057670126873,0.0022864150760533164,1,False,
0,1.2143305937449138,0.5657716258688689,0.03637846310933431,0.006689584255783812,,{'lr__penalty': None},0.9492041522491349,0.9458823529411765,0.9417301038062283,0.9456055363321799,0.0030575393819203436,1,False,
0,0.7714875539143881,0.007703369670101029,0.0333100954691569,0.0021741825179285683,,{'lr__penalty': None},0.9444982698961938,0.9420069204152249,0.9426989619377163,0.9430680507497117,0.0010500398317638752,1,False,
0,1.3315801620483398,0.5558325703914089,0.03593802452087402,0.003521842181630207,,{'lr__penalty': None},0.9431141868512111,0.9462975778546713,0.9486505190311418,0.9460207612456747,0.00226865805825037,1,False,
0,1.1281469662984211,0.37447306275110576,0.05186621348063151,0.02651250112900435,,{'lr__penalty': None},0.946159169550173,0.944083044982699,0.9462975778546713,0.9455132641291811,0.001012894966555916,1,False,
0,1.0298513571421306,0.0068684057778778855,0.0330812136332194,0.002093114009895595,,{'lr__penalty': None},0.9458823529411765,0.942560553633218,0.9479584775086505,0.9454671280276816,0.0022231665611361783,1,False,
0,0.786463181177775,0.02738798779729783,0.03132367134094238,0.0013828589309818218,,{'lr__penalty': None},0.9436678200692041,0.942560553633218,0.9519723183391003,0.9460668973471741,0.004200159327055517,1,False,
0,0.8504704634348551,0.09069209457607788,0.12597902615865073,0.12792343640440193,,{'lr__penalty': None},0.9479584775086505,0.9447750865051903,0.9422837370242214,0.9450057670126873,0.0023224383757606856,1,False,
0,0.798474391301473,0.02164130303094662,0.033358097076416016,0.0027329822060505,,{'lr__penalty': None},0.9451903114186851,0.9443598615916955,0.9438062283737024,0.9444521337946944,0.0005688040602508959,1,False,
0,1.1982775529225667,0.5909321530391648,0.030163049697875977,0.0006425021373253157,,{'lr__penalty': None},0.9450519031141869,0.9424221453287197,0.9462975778546713,0.9445905420991926,0.0016154225051913883,1,False,
0,0.746908982594808,0.013971906667845365,0.030308882395426433,0.0010605520949356511,,{'lr__penalty': None},0.9433910034602077,0.9424221453287197,0.9474048442906574,0.9444059976931949,0.0021570786117759404,1,False,
0,0.7418667475382487,0.006616441779738887,0.031063636144002277,0.0007346502530564522,,{'lr__penalty': None},0.9451903114186851,0.946712802768166,0.941038062283737,0.9443137254901961,0.00239818988112887,1,False,
0,0.7468222777048746,0.015419979203694768,0.029325087865193684,0.0003257711852252471,,{'lr__penalty': None},0.9447750865051903,0.9438062283737024,0.9447750865051903,0.9444521337946942,0.0004567241031885184,1,False,
0,0.7279417514801025,0.010285237071797466,0.03108326594034831,0.001300115615986831,,{'lr__penalty': None},0.9432525951557094,0.9411764705882353,0.9505882352941176,0.9450057670126873,0.004037370215854049,1,False,
0,0.7376627922058105,0.011419301635735509,0.03140052159627279,0.002033261090101911,,{'lr__penalty': None},0.9439446366782007,0.9464359861591696,0.9396539792387544,0.9433448673587082,0.002801035153247607,1,False,
0,0.7877079645792643,0.05508425741476616,0.03148690859476725,0.0015742629993941222,,{'lr__penalty': None},0.9486505190311418,0.9442214532871972,0.9424221453287197,0.9450980392156864,0.0026171819337822942,1,False,
0,0.7465947469075521,0.014579830529413343,0.030687888463338215,0.003054506784436315,,{'lr__penalty': None},0.9460207612456747,0.9453287197231834,0.9439446366782007,0.9450980392156861,0.0008631274248613211,1,False,
0,0.8553232351938883,0.08523413972425023,0.0318906307220459,0.001366675910838836,,{'lr__penalty': None},0.9465743944636679,0.9442214532871972,0.9424221453287197,0.9444059976931949,0.0017001638544580002,1,False,
0,0.7370450496673584,0.011548850361848235,0.03061517079671224,0.0013046304781782624,,{'lr__penalty': None},0.9503114186851211,0.9465743944636679,0.9395155709342561,0.9454671280276816,0.0044763907622965395,1,False,
0,0.7470419406890869,0.005195514376812406,0.03224539756774902,0.0014508833293810023,,{'lr__penalty': None},0.9457439446366782,0.9424221453287197,0.9436678200692041,0.9439446366782006,0.0013701723095656411,1,False,
0,0.7668157418568929,0.03494462285858443,0.03186591466267904,0.002366191289853198,,{'lr__penalty': None},0.9432525951557094,0.9435294117647058,0.9504498269896193,0.9457439446366781,0.003329479779039192,1,False,
0,1.0493988196055095,0.44786961147323356,0.04276879628499349,0.016152499318474192,,{'lr__penalty': None},0.9465743944636679,0.9456055363321799,0.9435294117647058,0.9452364475201845,0.0012702099098442063,1,False,
0,0.7707564036051432,0.024951173303098782,0.03114771842956543,0.002123378968343374,,{'lr__penalty': None},0.9408996539792388,0.9439446366782007,0.9471280276816609,0.9439907727797001,0.0025429321853786637,1,False,
0,0.9523418744405111,0.159429927099198,0.17526666323343912,0.20525983745638277,,{'lr__penalty': None},0.9474048442906574,0.9436678200692041,0.9422837370242214,0.9444521337946944,0.0021629911270553276,1,False,
0,0.744096835454305,0.004987510049953655,0.03045344352722168,0.0022093033243403013,,{'lr__penalty': None},0.946712802768166,0.9464359861591696,0.9446366782006921,0.9459284890426759,0.0009204123341757532,1,False,
0,1.0349582036336262,0.426934038743193,0.030538400014241535,0.0011805660593789354,,{'lr__penalty': None},0.9460207612456747,0.944083044982699,0.9471280276816609,0.9457439446366781,0.001258425070079418,1,False,
0,0.7702373663584391,0.008570372092154709,0.0312654177347819,0.0008180899969242798,,{'lr__penalty': None},0.9468512110726643,0.9439446366782007,0.9454671280276816,0.9454209919261821,0.0011870523949497952,1,False,
0,0.9875908692677816,0.14741408161553193,0.12107563018798828,0.12778154857975216,,{'lr__penalty': None},0.9449134948096886,0.9501730103806229,0.9429757785467128,0.9460207612456747,0.00304078561536963,1,False,
0,0.7612167994181315,0.01670844055045021,0.02981734275817871,0.0002076554196798032,,{'lr__penalty': None},0.9482352941176471,0.9439446366782007,0.9417301038062283,0.9446366782006921,0.0027004402540552618,1,False,
0,1.0148659547170003,0.14467702691081039,0.12151590983072917,0.12721470068056834,,{'lr__penalty': None},0.9479584775086505,0.9432525951557094,0.9449134948096886,0.9453748558246828,0.0019486700882992037,1,False,
0,0.7512118816375732,0.004949579858279481,0.03172159194946289,0.0014603729819935578,,{'lr__penalty': None},0.9447750865051903,0.9435294117647058,0.9442214532871972,0.9441753171856978,0.0005095898969867239,1,False,
0,1.1155558427174885,0.5241011957716977,0.03501296043395996,0.001996609037154111,,{'lr__penalty': None},0.9436678200692041,0.9451903114186851,0.9421453287197232,0.9436678200692041,0.0012431089813432425,1,False,
0,0.7648085753122965,0.009055167457126796,0.03054022789001465,0.0009855596754316557,,{'lr__penalty': None},0.9480968858131488,0.9457439446366782,0.9414532871972319,0.9450980392156864,0.002750423725174397,1,False,
0,1.2809622287750244,0.3578859115159722,0.03728977839152018,0.0044154533567589945,,{'lr__penalty': None},0.9492041522491349,0.9456055363321799,0.9403460207612456,0.9450519031141869,0.0036374446771722333,1,False,
0,1.2313913504282634,0.43838638318479156,0.07369780540466309,0.05368164831364814,,{'lr__penalty': None},0.9444982698961938,0.946159169550173,0.9444982698961938,0.9450519031141869,0.000782955605466054,1,False,
0,0.7387099266052246,0.012480746820411958,0.029146194458007812,5.110061619616537e-05,,{'lr__penalty': None},0.9451903114186851,0.947681660899654,0.9472664359861591,0.946712802768166,0.0010898280794479863,1,False,
0,0.8774398962656657,0.09895920079172801,0.03450314203898112,0.0036204468272941267,,{'lr__penalty': None},0.9479584775086505,0.9472664359861591,0.946159169550173,0.9471280276816608,0.0007410555203787237,1,False,
0,1.172380765279134,0.5762178014711665,0.034670750300089516,0.005975585187359842,,{'lr__penalty': None},0.9474048442906574,0.9421453287197232,0.947681660899654,0.9457439446366781,0.0025471139546652155,1,False,
0,1.2655311425526936,0.36411457878158837,0.03481459617614746,0.00030819183568123046,,{'lr__penalty': None},0.9447750865051903,0.9421453287197232,0.9462975778546713,0.9444059976931949,0.0017151215958884287,1,False,
0,0.7974333763122559,0.0061330065309892785,0.035297552744547524,0.0014994223651187122,,{'lr__penalty': None},0.9444982698961938,0.9420069204152249,0.9497577854671281,0.9454209919261823,0.003230845010382777,1,False,
0,1.1169917583465576,0.43930683729796766,0.03374942143758138,0.00385700936631094,,{'lr__penalty': None},0.9453287197231834,0.9442214532871972,0.9417301038062283,0.9437600922722029,0.0015049140881476701,1,False,
0,1.120879332224528,0.4509509440100306,0.03261256217956543,0.0017356894828446743,,{'lr__penalty': None},0.9464359861591696,0.9468512110726643,0.9421453287197232,0.9451441753171856,0.0021272695517228863,1,False,
0,0.899302085240682,0.14768033318840865,0.03469038009643555,0.002204697119104427,,{'lr__penalty': None},0.9460207612456747,0.9447750865051903,0.9400692041522491,0.9436216839677046,0.0025629424521026053,1,False,
0,1.0732805728912354,0.4477238953358263,0.035593668619791664,0.008637250150887834,,{'lr__penalty': None},0.946712802768166,0.9468512110726643,0.944083044982699,0.9458823529411764,0.0012735569773325817,1,False,
0,0.7618171374003092,0.016949985114277796,0.030986547470092773,0.001378042516308111,,{'lr__penalty': None},0.944083044982699,0.9464359861591696,0.94159169550173,0.9440369088811996,0.001977942432316157,1,False,
0,1.05427090326945,0.4234307012657136,0.03194530804951986,9.557251601474637e-06,,{'lr__penalty': None},0.94159169550173,0.9469896193771626,0.9458823529411765,0.9448212226066897,0.0023279309456134788,1,False,
0,0.8623614311218262,0.09634080611042718,0.036046107610066734,0.004040977216787711,,{'lr__penalty': None},0.946712802768166,0.9451903114186851,0.9469896193771626,0.9462975778546713,0.0007910693517638705,1,False,
0,0.750390370686849,0.009618440873128745,0.03210798899332682,0.0014521218118515081,,{'lr__penalty': None},0.947681660899654,0.946159169550173,0.9449134948096886,0.9462514417531719,0.0011319810054334942,1,False,
0,1.0441357294718425,0.39962631154357914,0.03038636843363444,0.0012313249232115866,,{'lr__penalty': None},0.9450519031141869,0.9508650519031142,0.9386851211072664,0.9448673587081892,0.0049741479019860995,1,False,
0,0.7373255888621012,0.006151845828829002,0.031215826670328777,0.0010624475006764122,,{'lr__penalty': None},0.9443598615916955,0.9458823529411765,0.9424221453287197,0.9442214532871973,0.001416010081035574,1,False,
0,1.0331954161326091,0.04162979645409068,0.04230475425720215,0.0025441160581082586,,{'lr__penalty': None},0.9487889273356401,0.9450519031141869,0.938961937716263,0.9442675893886966,0.004050003478173865,1,False,
0,0.8441449006398519,0.09693399924964341,0.031415065129597984,0.0027939122829588074,,{'lr__penalty': None},0.944083044982699,0.9424221453287197,0.9469896193771626,0.9444982698961938,0.0018876376051191557,1,False,
0,1.0550240675608318,0.4455256441987423,0.03006601333618164,0.0010500624596587373,,{'lr__penalty': None},0.9421453287197232,0.9436678200692041,0.9482352941176471,0.9446828143021916,0.0025877377000932144,1,False,
0,1.0536844730377197,0.4448671340054338,0.0312198003133138,0.0002257656795934775,,{'lr__penalty': None},0.9474048442906574,0.9402076124567474,0.941038062283737,0.9428835063437139,0.00321499448953804,1,False,
0,1.0282189846038818,0.2638082566740088,0.12622753779093424,0.1297364674429853,,{'lr__penalty': None},0.9432525951557094,0.9475432525951557,0.9462975778546713,0.9456978085351788,0.0018022629743598155,1,False,
0,1.244889497756958,0.46302790321434384,0.0355225404103597,0.006102036376145679,,{'lr__penalty': None},0.946159169550173,0.942560553633218,0.9429757785467128,0.9438985005767012,0.00160749724476902,1,False,
0,0.8229006926218668,0.006737652222732043,0.035160223642985024,0.0018529876663549412,,{'lr__penalty': None},0.9474048442906574,0.9429757785467128,0.9442214532871972,0.9448673587081892,0.0018649488287342789,1,False,
0,1.0852007071177165,0.45622390486534964,0.03286306063334147,0.002591000130555345,,{'lr__penalty': None},0.9443598615916955,0.9426989619377163,0.9505882352941176,0.9458823529411765,0.003395943016300408,1,False,
0,0.7780067125956217,0.002076923313407041,0.031555493672688804,0.002815791413310521,,{'lr__penalty': None},0.9443598615916955,0.9414532871972319,0.9500346020761246,0.945282583621684,0.0035635472234975644,1,False,
0,0.7542451222737631,0.005577758982090323,0.03405984242757162,0.0015509684789152473,,{'lr__penalty': None},0.9480968858131488,0.9408996539792388,0.9475432525951557,0.9455132641291811,0.0032701352058443728,1,False,
0,0.7591809431711832,0.005909789025608694,0.031182368596394856,0.0009412718868537323,,{'lr__penalty': None},0.944083044982699,0.9449134948096886,0.9436678200692041,0.9442214532871972,0.0005178764549168006,1,False,
0,0.7813936074574789,0.00880508964526086,0.03344400723775228,0.0008191157580186039,,{'lr__penalty': None},0.946159169550173,0.946712802768166,0.9428373702422145,0.9452364475201845,0.0017113944167004855,1,False,
0,0.7451974550882975,0.020014944309447585,0.032382965087890625,0.0022820030094099853,,{'lr__penalty': None},0.9475432525951557,0.9447750865051903,0.9456055363321799,0.9459746251441753,0.0011598436069182655,1,False,
0,0.7629082202911377,0.0128862953312747,0.030889590581258137,0.00013514700369061182,,{'lr__penalty': None},0.946159169550173,0.9446366782006921,0.9478200692041523,0.9462053056516725,0.001300023326745596,1,False,
0,0.7529367605845133,0.006823771718310891,0.03279685974121094,0.001247617748426549,,{'lr__penalty': None},0.9451903114186851,0.9429757785467128,0.946712802768166,0.944959630911188,0.0015343288718169211,1,False,
0,0.7851829528808594,0.002224510947619866,0.02985525131225586,0.0003318593071632106,,{'lr__penalty': None},0.9451903114186851,0.9422837370242214,0.9438062283737024,0.943760092272203,0.0011870523949498411,1,False,
0,1.0913411776224773,0.47433985745864876,0.03113691012064616,0.000537993424126226,,{'lr__penalty': None},0.9480968858131488,0.9468512110726643,0.9462975778546713,0.9470818915801614,0.0007524570440738158,1,False,
0,0.7424352169036865,0.003698999787187963,0.032756408055623375,0.0028356270336178132,,{'lr__penalty': None},0.9451903114186851,0.9442214532871972,0.944083044982699,0.9444982698961938,0.000492598765953005,1,False,
0,0.7653505007425944,0.017309376227304805,0.030228296915690105,0.0013461612287969103,,{'lr__penalty': None},0.9468512110726643,0.9483737024221454,0.9414532871972319,0.9455594002306805,0.0029692443662660277,1,False,
0,0.7666669686635336,0.013565486013629554,0.03382229804992676,0.0022253334814856585,,{'lr__penalty': None},0.9449134948096886,0.9457439446366782,0.9433910034602077,0.9446828143021916,0.0009743350441495974,1,False,
0,1.1078551610310872,0.4472019571850466,0.029043118158976238,0.000126953558979658,,{'lr__penalty': None},0.9439446366782007,0.9444982698961938,0.9432525951557094,0.9438985005767013,0.0005095898969867239,1,False,
0,0.7456574440002441,0.012935091410404437,0.03044724464416504,0.0008436144417770567,,{'lr__penalty': None},0.9422837370242214,0.9447750865051903,0.9497577854671281,0.9456055363321799,0.0031072587295008927,1,False,
0,0.9686243534088135,0.17199885378939883,0.12070083618164062,0.12637510171429275,,{'lr__penalty': None},0.9496193771626298,0.9431141868512111,0.9433910034602077,0.9453748558246828,0.0030034566641309935,1,False,
0,0.7566495736440023,0.001306484074314858,0.0308077335357666,0.0013339908904959122,,{'lr__penalty': None},0.9496193771626298,0.9421453287197232,0.942560553633218,0.9447750865051904,0.0034296226140799625,1,False,
0,1.083775281906128,0.47379529443835106,0.03606915473937988,0.006034100104417487,,{'lr__penalty': None},0.9468512110726643,0.9438062283737024,0.9413148788927336,0.9439907727797001,0.002263962010866941,1,False,
0,0.754193385442098,0.02372862225975372,0.031159718831380207,0.0003238400357652167,,{'lr__penalty': None},0.9431141868512111,0.9469896193771626,0.9443598615916955,0.9448212226066897,0.0016154225051913883,1,False,
0,0.9824975331624349,0.2250341676065198,0.11857136090596516,0.12332614070874594,,{'lr__penalty': None},0.944083044982699,0.947681660899654,0.9449134948096886,0.9455594002306805,0.0015384850750203474,1,False,
0,0.7986288070678711,0.05380665082058575,0.0312350591023763,0.000795421560487531,,{'lr__penalty': None},0.9433910034602077,0.9464359861591696,0.9471280276816609,0.9456516724336795,0.0016233090736571271,1,False,
0,0.9700899918874105,0.17557955197385122,0.12042093276977539,0.1275319557715187,,{'lr__penalty': None},0.9406228373702422,0.9460207612456747,0.9436678200692041,0.943437139561707,0.0022097218020443714,1,False,
0,0.8114463488260905,0.07852152150820783,0.030441761016845703,0.0012510928100986085,,{'lr__penalty': None},0.9468512110726643,0.9475432525951557,0.9436678200692041,0.9460207612456747,0.0016875978000620011,1,False,
24,0.7301420370737711,0.006720725864596392,0.03223458925882975,0.0016620740659312298,l2,"{'lr__C': 123.17953816288451, 'lr__penalty': 'l2'}",0.947681660899654,0.9475432525951557,0.9429757785467128,0.9460668973471741,0.0021864813123087215,1,True,123.17953816288451
0,0.8094402154286703,0.016408502131467505,0.029844919840494793,0.00021630862745607268,,{'lr__penalty': None},0.9429757785467128,0.9485121107266437,0.9438062283737024,0.9450980392156864,0.002437802964451781,1,False,
0,0.9153153896331787,0.03821269463253198,0.03638124465942383,0.004316145914339958,,{'lr__penalty': None},0.9420069204152249,0.946159169550173,0.9456055363321799,0.9445905420991926,0.0018408246683515378,1,False,
0,1.3147484461466472,0.47358225971136536,0.040153185526529946,0.006685328869599907,,{'lr__penalty': None},0.9439446366782007,0.9432525951557094,0.9444982698961938,0.9438985005767013,0.0005095898969867239,1,False,
0,1.1124482154846191,0.4527996548699233,0.03282602628072103,0.0028724284542907897,,{'lr__penalty': None},0.9421453287197232,0.9462975778546713,0.9453287197231834,0.9445905420991926,0.0017736916066196935,1,False,
0,0.7486228942871094,0.01667847478091482,0.0316007932027181,0.00032935576257089015,,{'lr__penalty': None},0.9460207612456747,0.9496193771626298,0.9420069204152249,0.9458823529411765,0.0031093131156621455,1,False,
0,1.076807975769043,0.4661121538012464,0.03171912829081217,0.0013899068438561683,,{'lr__penalty': None},0.9478200692041523,0.9428373702422145,0.9469896193771626,0.9458823529411765,0.002179656158896043,1,False,
0,0.7465898195902506,0.004620415822572746,0.030162334442138672,0.00101380964481873,,{'lr__penalty': None},0.9399307958477509,0.9447750865051903,0.9494809688581315,0.9447289504036909,0.0038989782881285583,1,False,
0,1.0570450623830159,0.4363653133415216,0.03084905942281087,0.0020655713008378178,,{'lr__penalty': None},0.9421453287197232,0.946712802768166,0.9436678200692041,0.9441753171856978,0.001898880334694932,1,False,
0,0.7419345378875732,0.005250163451071684,0.030638853708902996,0.0014291191389435172,,{'lr__penalty': None},0.9505882352941176,0.9446366782006921,0.9424221453287197,0.9458823529411765,0.003448191361671001,1,False,
0,0.9693170388539633,0.28535819308684857,0.12601081530253092,0.1371117064929398,,{'lr__penalty': None},0.9422837370242214,0.9432525951557094,0.9474048442906574,0.9443137254901961,0.0022212508636144314,1,False,
0,0.7839218775431315,0.005355670923008998,0.031147162119547527,0.0007398351540691765,,{'lr__penalty': None},0.9497577854671281,0.9418685121107266,0.9432525951557094,0.9449596309111881,0.0034395384211517266,1,False,
0,0.838381290435791,0.04908513240481985,0.12390581766764323,0.13267609673022043,,{'lr__penalty': None},0.9475432525951557,0.9443598615916955,0.9474048442906574,0.9464359861591696,0.0014691287961329294,1,False,
0,0.7841543356577555,0.0066178593280285586,0.033289035161336265,0.005169377301629882,,{'lr__penalty': None},0.9429757785467128,0.9444982698961938,0.9462975778546713,0.9445905420991926,0.0013576875635120905,1,False,
0,0.7930879592895508,0.0015215532636151904,0.031209707260131836,0.0024894205098623624,,{'lr__penalty': None},0.9522491349480969,0.9443598615916955,0.9400692041522491,0.9455594002306805,0.005044260650001071,1,False,
0,0.7947964668273926,0.009325301878039795,0.03522332509358724,0.003945685973483876,,{'lr__penalty': None},0.9471280276816609,0.9449134948096886,0.9428373702422145,0.9449596309111881,0.0017519573283550558,1,False,
