,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
324,0.06709806124369304,0.0018003720560152959,0.00883809725443522,0.00011177506680338163,6,80,66,0.940684985703831,"{'tree__ccp_alpha': 0.940684985703831, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 6}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
392,0.06749153137207031,0.0019185334426862987,0.006934165954589844,0.0026503547882561354,10,87,83,0.35760442964036154,"{'tree__ccp_alpha': 0.35760442964036154, 'tree__max_depth': 83, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 10}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
323,0.04272898038228353,0.0022311801731134933,0.009034315745035807,0.0004914140386637232,7,13,69,0.1513363575370765,"{'tree__ccp_alpha': 0.1513363575370765, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 13, 'tree__min_samples_split': 7}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
346,0.045648813247680664,0.0018172648530155459,0.00673063596089681,0.003702315598180922,9,23,67,1.254290310221875,"{'tree__ccp_alpha': 1.254290310221875, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 9}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
420,0.05244127909342448,0.00444180843080134,0.006948073705037435,0.004967728809257745,8,44,57,0.26985408912934133,"{'tree__ccp_alpha': 0.26985408912934133, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
418,0.07265965143839519,0.004244790175626581,0.0070607662200927734,0.003518868117508416,2,88,36,3.99537999386434,"{'tree__ccp_alpha': 3.99537999386434, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 2}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
308,0.04493300120035807,0.0036080260263869654,0.0060575008392333984,0.004283783089267244,2,47,9,5.252910139601942,"{'tree__ccp_alpha': 5.252910139601942, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 2}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
396,0.05339821179707845,0.011755767139810021,0.011107126871744791,0.0013687991973430598,8,31,43,0.7740963906543025,"{'tree__ccp_alpha': 0.7740963906543025, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
318,0.05143094062805176,0.005886053248341759,0.008019049962361654,0.0038497442889836495,10,42,89,1.3649625309313274,"{'tree__ccp_alpha': 1.3649625309313274, 'tree__max_depth': 89, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 10}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
410,0.045839389165242515,0.004382827066791721,0.009828408559163412,0.004239436732721685,9,29,16,9.57791216355452,"{'tree__ccp_alpha': 9.57791216355452, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 9}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
407,0.03005830446879069,0.004638150053114546,0.006139437357584636,0.00441151889799445,8,22,5,5.294976406964772,"{'tree__ccp_alpha': 5.294976406964772, 'tree__max_depth': 5, 'tree__max_leaf_nodes': 22, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
