,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
30,0.1600946585337321,0.004535659050347339,0.02944604555765788,0.0004232291906083158,0.0008547743349164966,56,43,10,"{'tree__ccp_alpha': 0.0008547743349164966, 'tree__max_depth': 56, 'tree__max_leaf_nodes': 43, 'tree__min_samples_split': 10}",0.957923875432526,0.9561245674740484,0.9587543252595155,0.95760092272203,0.001097612664670864,10,False
6,0.2227936585744222,0.010074544232419795,0.031740824381510414,0.001441250733912026,0,91,78,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 78, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9674740484429065,0.9674740484429065,0.9703806228373703,0.9684429065743944,0.00137017230956566,10,True
42,0.1581714153289795,0.005026969325835301,0.028827349344889324,0.0007452174418894501,0.000399565443048443,68,42,2,"{'tree__ccp_alpha': 0.000399565443048443, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 2}",0.9573702422145328,0.9559861591695502,0.9580622837370242,0.9571395617070357,0.0008631274248613113,11,False
8,0.2210229237874349,0.006711792911415758,0.032602151234944664,0.0009485086038315398,0,100,76,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 76, 'tree__max_depth': 100, 'tree__ccp_alpha': 0}",0.9674740484429065,0.9673356401384083,0.9703806228373703,0.9683967704728951,0.0014039330154281932,11,True
28,0.23242266972859701,0.008437794803768814,0.03400770823160807,0.001763960040673788,0,96,79,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 79, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.9673356401384083,0.9674740484429065,0.970242214532872,0.9683506343713956,0.0013387421571900242,12,True
44,0.2433441480000814,0.003647323964966622,0.03085152308146159,0.001031940709448394,0.0012562537597513993,74,100,10,"{'tree__ccp_alpha': 0.0012562537597513993, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 100, 'tree__min_samples_split': 10}",0.9561245674740484,0.9547404844290658,0.9580622837370242,0.9563091118800461,0.0013623827506558765,12,False
19,0.14581147829691568,0.0015758840378806217,0.03065800666809082,0.0015029596089113388,2.571603851082e-06,24,69,2,"{'tree__ccp_alpha': 2.571603851082e-06, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 69, 'tree__min_samples_split': 2}",0.9536332179930795,0.9515570934256056,0.9559861591695502,0.9537254901960784,0.001809335321903354,13,False
38,0.20028996467590332,0.0032399763190750354,0.028900543848673504,0.00026810416283191627,0,100,71,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 71, 'tree__max_depth': 100, 'tree__ccp_alpha': 0}",0.9669204152249135,0.9676124567474048,0.9692733564013841,0.9679354094579008,0.0009873556889980835,13,True
34,0.199873685836792,0.0018769080525365366,0.030680100123087566,0.0014113772725744245,0,62,66,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 66, 'tree__max_depth': 62, 'tree__ccp_alpha': 0}",0.9659515570934256,0.9677508650519031,0.9680276816608997,0.9672433679354094,0.0009204123341757846,14,True
26,0.14170757929484049,0.000778707839513917,0.03230754534403483,0.0017665512529032679,4.575006934551241e-06,26,38,9,"{'tree__ccp_alpha': 4.575006934551241e-06, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 9}",0.9511418685121107,0.9521107266435986,0.9546020761245675,0.9526182237600923,0.0014574919491516956,14,False
