,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
55,0.20247658093770346,0.009271817926363283,0.02825442949930827,0.001271359248081844,0,70,66,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 2}",0.965674740484429,0.9685813148788928,0.9684429065743945,0.9675663206459054,0.0013387421571900522,26,70,2,66,0.0
109,0.18786040941874185,0.002346133936183142,0.028118689854939777,0.0009429761001763817,0.00022147409190041673,64,64,9,"{'tree__ccp_alpha': 0.00022147409190041673, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 64, 'tree__min_samples_split': 9}",0.9659515570934256,0.9676124567474048,0.9677508650519031,0.9671049596309111,0.0008175338014610873,29,64,9,64,0.00022147409190041673
27,0.19579561551411948,0.015383546521244174,0.033813794453938804,0.0014325819705328872,1.106835914802093e-05,50,63,6,"{'tree__ccp_alpha': 1.106835914802093e-05, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 6}",0.965674740484429,0.9677508650519031,0.9676124567474048,0.9670126874279124,0.0009477572587854372,30,50,6,63,1.106835914802093e-05
136,0.1784984270731608,0.003286489326592434,0.02977577845255534,0.0026836368598546676,0,44,67,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 67, 'tree__min_samples_split': 10}",0.9658131487889273,0.9669204152249135,0.9676124567474048,0.9667820069204152,0.0007410555203787237,31,44,10,67,0.0
144,0.20395414034525552,0.011273469955884251,0.028154929478963215,0.004138416632912193,0,82,62,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 62, 'tree__min_samples_split': 3}",0.9658131487889273,0.9669204152249135,0.96719723183391,0.9666435986159169,0.0005979922213063792,32,82,3,62,0.0
28,0.1787262757619222,0.006259229732100759,0.032554308573404946,0.0013636259057097594,0,80,61,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 61, 'tree__min_samples_split': 10}",0.9658131487889273,0.9665051903114187,0.9673356401384083,0.9665513264129181,0.0006224100375193749,33,80,10,61,0.0
91,0.18504460652669272,0.0045756937344563495,0.02685085932413737,0.0022904925244674576,0,78,60,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 60, 'tree__min_samples_split': 7}",0.9648442906574395,0.9665051903114187,0.9673356401384083,0.9662283737024221,0.001035752909833611,34,78,7,60,0.0
164,0.1880211035410563,0.011959283230849918,0.030641873677571613,0.0010540358619020693,0,41,78,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 41, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 9}",0.9662283737024221,0.965674740484429,0.966643598615917,0.9661822376009228,0.0003968777516513547,35,41,9,78,0.0
35,0.1816412607828776,0.0020904051585909013,0.028869152069091797,0.001976579356197376,9.594963530283055e-05,56,59,7,"{'tree__ccp_alpha': 9.594963530283055e-05, 'tree__max_depth': 56, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 7}",0.9647058823529412,0.9663667820069204,0.9669204152249135,0.9659976931949251,0.0009409955273066036,36,56,7,59,9.594963530283055e-05
162,0.18384226163228354,0.011418189365811886,0.03191526730855306,0.0012349243198965015,0,46,58,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 4}",0.9647058823529412,0.9663667820069204,0.9665051903114187,0.9658592848904268,0.0008175338014610874,37,46,4,58,0.0
