,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
110,0.1249684492746989,0.0006842079411300471,0.026786406834920246,0.0010159581673271486,2.2148100183606127e-05,23,38,10,"{'tree__ccp_alpha': 2.2148100183606127e-05, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 10}",0.9529411764705882,0.9486505190311418,0.9525259515570934,0.9513725490196078,0.0019322160637944075,75,23,10,38,2.2148100183606127e-05
74,0.1292139689127604,0.0014196195841536898,0.029703219731648762,0.0017614260316482658,1.2351954868002869e-06,21,73,5,"{'tree__ccp_alpha': 1.2351954868002869e-06, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 73, 'tree__min_samples_split': 5}",0.9530795847750865,0.9480968858131488,0.9514186851211073,0.9508650519031141,0.002071505819667232,76,21,5,73,1.2351954868002869e-06
45,0.1316217581431071,0.0007629459682159932,0.02884848912556966,0.002298701734156116,0,54,30,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 9}",0.9523875432525951,0.9478200692041523,0.9500346020761246,0.9500807381776241,0.001864948828734243,77,54,9,30,0.0
61,0.1311370531717936,0.0007401383500029231,0.028160730997721355,0.0009596243720217385,0,98,30,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 5}",0.9523875432525951,0.9478200692041523,0.9500346020761246,0.9500807381776241,0.001864948828734243,77,98,5,30,0.0
46,0.14237777392069498,0.01064144493302768,0.029582420984903973,0.0006040357587649807,1.7615089933094373e-06,20,91,10,"{'tree__ccp_alpha': 1.7615089933094373e-06, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 10}",0.951833910034602,0.9462975778546713,0.9503114186851211,0.9494809688581315,0.0023352342763264112,79,20,10,91,1.7615089933094373e-06
146,0.12121272087097168,0.0007834599451212121,0.025504906972249348,0.0032377318496254128,0,21,38,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 9}",0.9508650519031142,0.9469896193771626,0.9504498269896193,0.9494348327566321,0.0017373167597474189,80,21,9,38,0.0
185,0.1292413870493571,0.0006621759268132361,0.027905782063802082,0.00018173505607264773,0.00011033714831084765,49,29,3,"{'tree__ccp_alpha': 0.00011033714831084765, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 3}",0.9511418685121107,0.9478200692041523,0.9487889273356401,0.9492502883506343,0.0013948065935714539,81,49,3,29,0.00011033714831084765
128,0.13346966107686362,0.005308338138452953,0.02818155288696289,0.0005603518681233906,0,65,29,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 65, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 3}",0.9511418685121107,0.9478200692041523,0.9487889273356401,0.9492502883506343,0.0013948065935714539,81,65,3,29,0.0
133,0.12996451059977213,0.001959755949347944,0.02769637107849121,0.0004898573369019599,0,40,29,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 40, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 4}",0.9511418685121107,0.9478200692041523,0.9487889273356401,0.9492502883506343,0.0013948065935714539,81,40,4,29,0.0
176,0.13297367095947266,0.002127009134609948,0.030571142832438152,0.004134033267011858,1.3976466090789651e-05,52,29,2,"{'tree__ccp_alpha': 1.3976466090789651e-05, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 2}",0.9511418685121107,0.9478200692041523,0.9487889273356401,0.9492502883506343,0.0013948065935714539,81,52,2,29,1.3976466090789651e-05
145,0.1299713452657064,0.0008816395684824634,0.02485036849975586,0.004210900946026693,0,28,29,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 7}",0.9511418685121107,0.9478200692041523,0.9487889273356401,0.9492502883506343,0.0013948065935714539,81,28,7,29,0.0
81,0.13088591893513998,0.0022194744074132476,0.02631402015686035,0.0019533190644015486,1.2405978375897616e-06,89,28,5,"{'tree__ccp_alpha': 1.2405978375897616e-06, 'tree__max_depth': 89, 'tree__max_leaf_nodes': 28, 'tree__min_samples_split': 5}",0.9498961937716263,0.9464359861591696,0.9500346020761246,0.9487889273356401,0.0016647398895195834,86,89,5,28,1.2405978375897616e-06
197,0.12453087170918782,0.0010028133967696696,0.02773888905843099,0.00020992502787692093,3.687699690063499e-05,25,27,9,"{'tree__ccp_alpha': 3.687699690063499e-05, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 9}",0.9486505190311418,0.9450519031141869,0.9486505190311418,0.9474509803921568,0.001696403811843143,87,25,9,27,3.687699690063499e-05
87,0.12843879063924155,0.0027887623335635828,0.02652907371520996,0.0015350259484772845,0,91,27,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 6}",0.9486505190311418,0.9450519031141869,0.9486505190311418,0.9474509803921568,0.001696403811843143,87,91,6,27,0.0
116,0.12067659695943196,0.0009806426055874598,0.027764002482096355,0.0013231028157519266,1.4001707673605382e-06,21,33,7,"{'tree__ccp_alpha': 1.4001707673605382e-06, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 7}",0.9483737024221454,0.9438062283737024,0.9496193771626298,0.9472664359861591,0.002499027001421158,89,21,7,33,1.4001707673605382e-06
111,0.1214450200398763,0.000590673559775875,0.028440157572428387,0.0009150455024246237,0,19,47,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 19, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 6}",0.9472664359861591,0.9432525951557094,0.9485121107266437,0.9463437139561707,0.0022441313046395054,90,19,6,47,0.0
172,0.12896140416463217,0.0004437951778077551,0.0267488956451416,0.0007638188846734407,0,18,82,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 3}",0.9474048442906574,0.942560553633218,0.9457439446366782,0.9452364475201845,0.0020099673274087035,91,18,3,82,0.0
177,0.12861108779907227,0.0015788282569555515,0.02799201011657715,0.0005427519575809727,0,18,96,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 4}",0.9472664359861591,0.9424221453287197,0.9453287197231834,0.9450057670126876,0.00199081421087809,92,18,4,96,0.0
137,0.11768992741902669,0.0003269892245479577,0.029659509658813477,0.0029264450588627018,0,18,43,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 43, 'tree__min_samples_split': 2}",0.9464359861591696,0.9420069204152249,0.9464359861591696,0.9449596309111881,0.002087881614576196,93,18,2,43,0.0
120,0.12419931093851726,0.0013754041451728425,0.028335968653361004,0.0007975966201237852,0,94,24,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 24, 'tree__min_samples_split': 9}",0.942560553633218,0.9400692041522491,0.9438062283737024,0.9421453287197231,0.0015536293647504217,94,94,9,24,0.0
25,0.13625073432922363,0.0012446749797126195,0.040818214416503906,0.003410531503918396,0,62,24,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 24, 'tree__min_samples_split': 9}",0.942560553633218,0.9400692041522491,0.9438062283737024,0.9421453287197231,0.0015536293647504217,94,62,9,24,0.0
119,0.1408236821492513,0.013885065219163453,0.03229236602783203,0.005294211823894067,0,17,58,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 17, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 3}",0.9439446366782007,0.9377162629757786,0.9426989619377163,0.9414532871972319,0.002690964995878689,96,17,3,58,0.0
196,0.12082958221435547,0.00021945675827106788,0.0281829833984375,0.00022358027739898513,0.0018143563608806212,20,44,10,"{'tree__ccp_alpha': 0.0018143563608806212, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 10}",0.9414532871972319,0.9379930795847751,0.9411764705882353,0.9402076124567474,0.0015699838087357525,97,20,10,44,0.0018143563608806212
62,0.12141227722167969,0.0020657735926409427,0.02520465850830078,0.002766678068885313,0,37,22,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 37, 'tree__max_leaf_nodes': 22, 'tree__min_samples_split': 6}",0.9403460207612456,0.9364705882352942,0.9420069204152249,0.9396078431372549,0.0023196872138364806,98,37,6,22,0.0
4,0.1147476037343343,0.00643266445293519,0.028362751007080078,0.0012778620800002298,0,54,22,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 22, 'tree__min_samples_split': 10}",0.9403460207612456,0.9364705882352942,0.9420069204152249,0.9396078431372549,0.0023196872138364806,98,54,10,22,0.0
190,0.11502440770467122,0.0008168287404376597,0.026168028513590496,0.0018703192814305996,0,29,21,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 21, 'tree__min_samples_split': 7}",0.938961937716263,0.935916955017301,0.9406228373702422,0.9385005767012687,0.0019486700882992527,100,29,7,21,0.0
11,0.11409401893615723,0.0024302312141445052,0.027272780736287434,0.00557069193675587,0,16,49,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 49, 'tree__min_samples_split': 4}",0.9388235294117647,0.9335640138408304,0.9395155709342561,0.9373010380622837,0.0026575355615067638,101,16,4,49,0.0
106,0.11208359400431316,0.0008486858723748976,0.029117266337076824,0.001209692050377603,0,16,44,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 9}",0.9379930795847751,0.933287197231834,0.9400692041522491,0.9371164936562861,0.002837276468100892,102,16,9,44,0.0
180,0.12180582682291667,0.0023154601400303394,0.025098800659179688,0.0022380672508552106,1.7662835083128944e-05,16,78,10,"{'tree__ccp_alpha': 1.7662835083128944e-05, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 10}",0.9385467128027681,0.9327335640138408,0.9391003460207612,0.93679354094579,0.0028797206983764284,103,16,10,78,1.7662835083128944e-05
41,0.11520830790201823,0.0034968996414691308,0.028045813242594402,0.0011264065913336074,1.5864581968086558e-05,96,20,7,"{'tree__ccp_alpha': 1.5864581968086558e-05, 'tree__max_depth': 96, 'tree__max_leaf_nodes': 20, 'tree__min_samples_split': 7}",0.9371626297577854,0.9341176470588235,0.9391003460207612,0.93679354094579,0.0020508522049266717,103,96,7,20,1.5864581968086558e-05
83,0.1414323647816976,0.0007724860403953792,0.02832627296447754,0.0007310190722262664,0.003806454539951398,30,46,8,"{'tree__ccp_alpha': 0.003806454539951398, 'tree__max_depth': 30, 'tree__max_leaf_nodes': 46, 'tree__min_samples_split': 8}",0.9371626297577854,0.9331487889273357,0.9373010380622837,0.9358708189158017,0.0019255950869396913,105,30,8,46,0.003806454539951398
32,0.11550513903299968,0.003390038971175611,0.04034757614135742,0.003039637546610714,0,59,19,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 19, 'tree__min_samples_split': 6}",0.9364705882352942,0.9331487889273357,0.9373010380622837,0.9356401384083045,0.0017939766639191207,106,59,6,19,0.0
114,0.10925881067911784,0.001008461220026124,0.02841035525004069,0.0004786726407734431,0,30,19,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 30, 'tree__max_leaf_nodes': 19, 'tree__min_samples_split': 4}",0.9364705882352942,0.9331487889273357,0.9373010380622837,0.9356401384083045,0.0017939766639191207,106,30,4,19,0.0
166,0.1111143430074056,0.002991650403183044,0.025870005289713543,0.0031749990730036365,0,87,18,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 18, 'tree__min_samples_split': 2}",0.9331487889273357,0.9302422145328719,0.9342560553633218,0.9325490196078432,0.0016926354166407725,108,87,2,18,0.0
69,0.11413160959879558,0.0021563946931670284,0.02854180335998535,0.002144800789745572,0,15,100,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 15, 'tree__max_leaf_nodes': 100, 'tree__min_samples_split': 3}",0.9328719723183391,0.9294117647058824,0.9352249134948097,0.9325028835063437,0.0023875153924679386,109,15,3,100,0.0
65,0.11225692431131999,0.0009598276452599063,0.025417884190877277,0.0038601822949560914,0,15,54,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 15, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 9}",0.933287197231834,0.928719723183391,0.9350865051903114,0.9323644752018455,0.002679868185736127,110,15,9,54,0.0
109,0.11918147404988606,0.0013601229235167497,0.02809731165568034,0.0006196926900537659,0.0016799831912189386,16,89,10,"{'tree__ccp_alpha': 0.0016799831912189386, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 10}",0.9330103806228374,0.9292733564013841,0.9328719723183391,0.9317185697808535,0.00172995001238778,111,16,10,89,0.0016799831912189386
147,0.10848593711853027,0.0035053398058631966,0.026967604955037434,0.0005584743835133912,0,21,17,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 17, 'tree__min_samples_split': 7}",0.9305190311418685,0.92719723183391,0.932318339100346,0.9300115340253748,0.0021212574731391347,112,21,7,17,0.0
183,0.20016185442606607,0.0021402668598465855,0.030419429143269856,0.0055104974281041715,0.006048457631673001,64,73,5,"{'tree__ccp_alpha': 0.006048457631673001, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 73, 'tree__min_samples_split': 5}",0.9262283737024222,0.92719723183391,0.932318339100346,0.9285813148788927,0.002671913676691157,113,64,5,73,0.006048457631673001
29,0.23614843686421713,0.005741646252228403,0.03793581326802572,0.0006697889351474351,0.006397614824815651,74,96,10,"{'tree__ccp_alpha': 0.006397614824815651, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 10}",0.9262283737024222,0.92719723183391,0.9289965397923875,0.9274740484429066,0.0011469252959313283,114,74,10,96,0.006397614824815651
155,0.10247985521952312,0.001983164846044996,0.030368645985921223,0.002181159192356373,0.0002393813440966348,80,16,5,"{'tree__ccp_alpha': 0.0002393813440966348, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 16, 'tree__min_samples_split': 5}",0.9262283737024222,0.9244290657439447,0.9289965397923875,0.926551326412918,0.001878594977762578,115,80,5,16,0.0002393813440966348
123,0.10326743125915527,0.0010427953509841515,0.02816168467203776,0.0005526784825351972,0,86,16,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 16, 'tree__min_samples_split': 6}",0.9262283737024222,0.9244290657439447,0.9289965397923875,0.926551326412918,0.001878594977762578,115,86,6,16,0.0
60,0.09984556833902995,0.000276384234825548,0.027674436569213867,0.0005208499649367659,0.00011300549114348556,35,15,5,"{'tree__ccp_alpha': 0.00011300549114348556, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 15, 'tree__min_samples_split': 5}",0.9240138408304498,0.9229065743944637,0.9259515570934256,0.9242906574394464,0.0012584250700794263,117,35,5,15,0.00011300549114348556
163,0.09753457705179851,0.0004631132366630289,0.029658714930216473,0.002545224021793748,0,49,14,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 4}",0.9180622837370243,0.9180622837370243,0.919446366782007,0.9185236447520184,0.0006524630045550711,118,49,4,14,0.0
184,0.11787954966227214,0.005907962269853079,0.030560652414957683,0.0021503929270371897,0,87,14,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 4}",0.9180622837370243,0.9180622837370243,0.919446366782007,0.9185236447520184,0.0006524630045550711,118,87,4,14,0.0
95,0.09686621030171712,0.0027623984758744797,0.027648766835530598,0.004804699110993572,0,62,14,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 9}",0.9180622837370243,0.9180622837370243,0.919446366782007,0.9185236447520184,0.0006524630045550711,118,62,9,14,0.0
160,0.1113274097442627,0.012000566790354108,0.028691530227661133,0.0016590634996590612,0.0038195060931551527,20,13,4,"{'tree__ccp_alpha': 0.0038195060931551527, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 13, 'tree__min_samples_split': 4}",0.9107266435986159,0.9108650519031142,0.9123875432525952,0.9113264129181085,0.0007524570440738498,121,20,4,13,0.0038195060931551527
130,0.10077134768168132,0.004912187200192939,0.030871232350667317,0.002196445962866641,0,61,13,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 61, 'tree__max_leaf_nodes': 13, 'tree__min_samples_split': 10}",0.9107266435986159,0.9108650519031142,0.9123875432525952,0.9113264129181085,0.0007524570440738498,121,61,10,13,0.0
117,0.2048473358154297,0.008408544354346403,0.02797706921895345,0.00512104620640296,0.01739883639255277,58,77,2,"{'tree__ccp_alpha': 0.01739883639255277, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 77, 'tree__min_samples_split': 2}",0.9107266435986159,0.9108650519031142,0.9123875432525952,0.9113264129181085,0.0007524570440738498,121,58,2,77,0.01739883639255277
38,0.10078247388203938,0.0003655358998328336,0.03818599383036295,0.00020604123244993776,0,67,13,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 13, 'tree__min_samples_split': 6}",0.9107266435986159,0.9108650519031142,0.9123875432525952,0.9113264129181085,0.0007524570440738498,121,67,6,13,0.0
151,0.09932820002237956,0.0011108994292846406,0.028792540232340496,0.001541547058134686,0,11,79,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 11, 'tree__max_leaf_nodes': 79, 'tree__min_samples_split': 5}",0.904083044982699,0.9008996539792388,0.9050519031141868,0.9033448673587081,0.0017736916066196935,125,11,5,79,0.0
37,0.10760283470153809,0.0009507102202597669,0.038138230641682945,0.0009703807089901734,0,11,83,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 11, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 4}",0.9042214532871973,0.9007612456747405,0.9043598615916955,0.903114186851211,0.001664739889519608,126,11,4,83,0.0
54,0.20118006070454916,0.0013162120788686891,0.030084768931070965,0.0016535232241614809,0.019436003561710758,97,77,2,"{'tree__ccp_alpha': 0.019436003561710758, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 77, 'tree__min_samples_split': 2}",0.9107266435986159,0.8984083044982699,0.9002076124567474,0.903114186851211,0.0054327096112769795,126,97,2,77,0.019436003561710758
191,0.0996256669362386,0.00041351076848664814,0.03121328353881836,0.0022528677816694314,8.063695935602595e-06,11,95,7,"{'tree__ccp_alpha': 8.063695935602595e-06, 'tree__max_depth': 11, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 7}",0.9036678200692041,0.9007612456747405,0.9047750865051903,0.9030680507497116,0.0016926354166407593,128,11,7,95,8.063695935602595e-06
86,0.09268403053283691,0.001648053017705757,0.03127702077229818,0.0009225162450773997,0,10,40,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 6}",0.8871972318339101,0.8869204152249135,0.8907958477508651,0.8883044982698962,0.0017652711852095924,129,10,6,40,0.0
51,0.09498222668965657,0.002931072310237644,0.026745160420735676,0.0027856307478522024,0.019896222536580674,10,39,10,"{'tree__ccp_alpha': 0.019896222536580674, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 10}",0.8830449826989619,0.8840138408304499,0.8860899653979238,0.8843829296424452,0.0012702099098441564,130,10,10,39,0.019896222536580674
42,0.08859936396280925,0.0006725126279592169,0.026952425638834637,0.0030711467635509684,0,53,11,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 11, 'tree__min_samples_split': 8}",0.8830449826989619,0.8840138408304499,0.8860899653979238,0.8843829296424452,0.0012702099098441564,130,53,8,11,0.0
131,0.16622360547383627,0.00251598078433694,0.04282681147257487,0.009261225101793115,0.022429019360454387,22,27,7,"{'tree__ccp_alpha': 0.022429019360454387, 'tree__max_depth': 22, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 7}",0.870726643598616,0.8840138408304499,0.8535640138408305,0.869434832756632,0.012464605151201508,132,22,7,27,0.022429019360454387
127,0.08835188547770183,0.0006399706073589852,0.027759710947672527,0.0007425713004804195,0.007931763699654803,99,10,6,"{'tree__ccp_alpha': 0.007931763699654803, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 10, 'tree__min_samples_split': 6}",0.870726643598616,0.8665743944636678,0.870726643598616,0.8693425605536332,0.0019573890136652134,133,99,6,10,0.007931763699654803
80,0.08717075983683269,0.001605132378326874,0.028418699900309246,0.0012253987679956785,0.0019593505028704223,20,10,8,"{'tree__ccp_alpha': 0.0019593505028704223, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 10, 'tree__min_samples_split': 8}",0.870726643598616,0.8665743944636678,0.870726643598616,0.8693425605536332,0.0019573890136652134,133,20,8,10,0.0019593505028704223
125,0.08465615908304851,0.0005871859432238512,0.02746129035949707,0.00041167044117822535,0,34,9,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 34, 'tree__max_leaf_nodes': 9, 'tree__min_samples_split': 3}",0.8561937716262976,0.8535640138408305,0.8535640138408305,0.8544405997693195,0.0012396797086546246,135,34,3,9,0.0
67,0.08526317278544109,0.002582988354737057,0.028482357660929363,0.0025291355691533864,0.000267999560983031,28,9,8,"{'tree__ccp_alpha': 0.000267999560983031, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 9, 'tree__min_samples_split': 8}",0.8561937716262976,0.8535640138408305,0.8535640138408305,0.8544405997693195,0.0012396797086546246,135,28,8,9,0.000267999560983031
24,0.09680604934692383,0.004096935210942332,0.039909044901529946,0.002905726967238244,0,49,9,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 9, 'tree__min_samples_split': 10}",0.8561937716262976,0.8535640138408305,0.8535640138408305,0.8544405997693195,0.0012396797086546246,135,49,10,9,0.0
19,0.08458264668782552,0.005240587555287063,0.02823797861735026,0.0024969697975940233,0,97,8,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 9}",0.8398615916955017,0.8373702422145328,0.8375086505190311,0.8382468281430219,0.0011432075380266463,138,97,9,8,0.0
28,0.08996780713399251,0.002209819007121422,0.038639068603515625,0.002502446910890383,0,6,88,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 6, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 4}",0.8184083044982698,0.8155017301038062,0.8173010380622837,0.8170703575547865,0.0011977628591231353,139,6,4,88,0.0
64,0.08316342035929362,0.0006552528077137012,0.027959426244099934,0.002243541559087779,0,6,63,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 6, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 3}",0.8186851211072664,0.8152249134948096,0.8170242214532872,0.8169780853517877,0.0014130004919136146,140,6,3,63,0.0
3,0.08120139439900716,0.0010523311443180864,0.026258230209350586,0.0013741072049440603,0,53,7,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 7, 'tree__min_samples_split': 4}",0.8156401384083045,0.8137024221453287,0.8146712802768166,0.8146712802768166,0.0007910693517638899,141,53,4,7,0.0
158,0.08405121167500813,0.004274183737964801,0.029105265935262043,0.0011443924957842972,0,5,88,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 5, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 10}",0.796401384083045,0.7944636678200692,0.7951557093425605,0.7953402537485582,0.0008017599629519179,142,5,10,88,0.0
153,0.0770726203918457,0.0034152425186609273,0.02962938944498698,0.001821504570516341,0,5,71,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 5, 'tree__max_leaf_nodes': 71, 'tree__min_samples_split': 10}",0.7962629757785468,0.7947404844290658,0.7950173010380622,0.7953402537485582,0.0006621776283463899,142,5,10,71,0.0
138,0.10167066256205241,0.0009860598966523568,0.027390797932942707,0.0005545287565790901,0.03222396642506218,44,15,9,"{'tree__ccp_alpha': 0.03222396642506218, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 15, 'tree__min_samples_split': 9}",0.7940484429065744,0.7929411764705883,0.793356401384083,0.7934486735870818,0.00045672410318853333,144,44,9,15,0.03222396642506218
124,0.18827358881632486,0.004347515837408833,0.028998057047526043,0.002777590869853382,0.04157182476605767,66,63,5,"{'tree__ccp_alpha': 0.04157182476605767, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 5}",0.7940484429065744,0.7929411764705883,0.793356401384083,0.7934486735870818,0.00045672410318853333,144,66,5,63,0.04157182476605767
186,0.1605226198832194,0.009286915237651822,0.03087162971496582,0.00400200856918988,0.041990946470839306,47,42,4,"{'tree__ccp_alpha': 0.041990946470839306, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 4}",0.7940484429065744,0.7929411764705883,0.793356401384083,0.7934486735870818,0.00045672410318853333,144,47,4,42,0.041990946470839306
43,0.135343869527181,0.004483513381845991,0.030141194661458332,0.002707392058650047,0.04358933532235612,92,32,8,"{'tree__ccp_alpha': 0.04358933532235612, 'tree__max_depth': 92, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 8}",0.7940484429065744,0.7929411764705883,0.793356401384083,0.7934486735870818,0.00045672410318853333,144,92,8,32,0.04358933532235612
132,0.19880263010660806,0.00587462453012301,0.028233448664347332,0.0009151584933033992,0.03226776722316824,49,91,10,"{'tree__ccp_alpha': 0.03226776722316824, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 10}",0.7940484429065744,0.7929411764705883,0.793356401384083,0.7934486735870818,0.00045672410318853333,144,49,10,91,0.03226776722316824
39,0.08086999257405598,0.0011529070098111147,0.03515418370564779,0.0030908718745243815,0,84,5,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 84, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 8}",0.7555709342560554,0.7552941176470588,0.7580622837370242,0.7563091118800461,0.0012448200750387224,149,84,8,5,0.0
17,0.07349149386088054,0.0008605330863203209,0.027788241704305012,0.00037462411904167305,0,15,5,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 15, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 9}",0.7555709342560554,0.7552941176470588,0.7580622837370242,0.7563091118800461,0.0012448200750387224,149,15,9,5,0.0
26,0.10178804397583008,0.005922138461085331,0.04967395464579264,0.00841861028721383,0.000950962117868625,43,5,4,"{'tree__ccp_alpha': 0.000950962117868625, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 4}",0.7555709342560554,0.7552941176470588,0.7580622837370242,0.7563091118800461,0.0012448200750387224,149,43,4,5,0.000950962117868625
