,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
64,0.19626458485921225,0.003058536981565734,0.027890682220458984,0.0008726488906413638,3.39417471979532e-05,62,71,5,"{'tree__ccp_alpha': 3.39417471979532e-05, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 71, 'tree__min_samples_split': 5}",0.9683044982698962,0.9684429065743945,0.965674740484429,0.9674740484429064,0.001273556977332634,28,62,5,71,3.39417471979532e-05
78,0.19505627950032553,0.0034087470948968098,0.025901158650716145,0.0015106695151507372,0,76,71,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 71, 'tree__min_samples_split': 6}",0.9683044982698962,0.9684429065743945,0.965674740484429,0.9674740484429064,0.001273556977332634,28,76,6,71,0.0
127,0.18583011627197266,0.00427745896796318,0.028754313786824543,0.004367186033420586,0,100,66,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 4}",0.9688581314878892,0.9678892733564014,0.9653979238754326,0.9673817762399076,0.0014574919491516579,30,100,4,66,0.0
197,0.19333934783935547,0.004124309883868889,0.026348272959391277,0.0029778949558068846,0,87,70,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 7}",0.9684429065743945,0.9681660899653979,0.965121107266436,0.9672433679354094,0.0015049140881476474,31,87,7,70,0.0
118,0.17387151718139648,0.002229255643576083,0.026976982752482098,0.0014056836235875117,0.00019812947069003254,42,70,10,"{'tree__ccp_alpha': 0.00019812947069003254, 'tree__max_depth': 42, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 10}",0.9681660899653979,0.9676124567474048,0.9659515570934256,0.9672433679354094,0.0009409955273066036,31,42,10,70,0.00019812947069003254
162,0.1847996711730957,0.0024337012974675687,0.028253793716430664,0.001059698269382498,0,65,65,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 65, 'tree__max_leaf_nodes': 65, 'tree__min_samples_split': 9}",0.9688581314878892,0.9677508650519031,0.9649826989619377,0.9671972318339099,0.0016298520629901545,33,65,9,65,0.0
57,0.20113643010457358,0.01338652203307216,0.035624027252197266,0.010846015584830037,0,85,66,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 3}",0.9688581314878892,0.9678892733564014,0.9647058823529412,0.9671510957324106,0.0017736916066196935,34,85,3,66,0.0
12,0.1924623648325602,0.004765247678025653,0.0359497865041097,0.0030227465966168993,0,64,66,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 6}",0.9689965397923875,0.9678892733564014,0.9644290657439446,0.9671049596309111,0.0019453904168219775,35,64,6,66,0.0
27,0.1937421957651774,0.004815597875724066,0.035998264948527016,0.003985143175290181,0,79,65,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 79, 'tree__max_leaf_nodes': 65, 'tree__min_samples_split': 2}",0.9688581314878892,0.9677508650519031,0.9645674740484429,0.9670588235294119,0.0018187223385861082,36,79,2,65,0.0
155,0.1789213021596273,0.0013929158219534122,0.02467799186706543,0.003826721676252204,0,97,62,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 62, 'tree__min_samples_split': 2}",0.9684429065743945,0.9681660899653979,0.9645674740484429,0.9670588235294119,0.0017652711852095924,36,97,2,62,0.0
183,0.17981266975402832,0.0004955536140947287,0.02811264991760254,0.002569558696403497,0,69,61,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 61, 'tree__min_samples_split': 4}",0.9685813148788928,0.9676124567474048,0.9642906574394464,0.9668281430219147,0.0018373525030440296,38,69,4,61,0.0
98,0.17773199081420898,0.0022713095900770085,0.028810580571492512,0.0011105311914988794,6.235579764873462e-06,46,59,8,"{'tree__ccp_alpha': 6.235579764873462e-06, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 8}",0.9684429065743945,0.9674740484429065,0.9640138408304498,0.9666435986159169,0.0019011209022409621,39,46,8,59,6.235579764873462e-06
