,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
2,0.11656077702840169,0.004492757462333372,0.03178143501281738,0.003184749312652359,2.139163660594881e-06,38,24,2,"{'tree__ccp_alpha': 2.139163660594881e-06, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 24, 'tree__min_samples_split': 2}",0.9400692041522491,0.9418685121107266,0.9443598615916955,0.9420991926182237,0.0017592319229469452,9,False
16,0.1477797031402588,0.0033781195048702543,0.03135450681050619,0.005056894604140581,0,60,39,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 39, 'tree__max_depth': 60, 'tree__ccp_alpha': 0}",0.9573702422145328,0.9537716262975778,0.9580622837370242,0.956401384083045,0.0018808597103242787,10,True
10,0.1600658893585205,0.00929482908447418,0.027892669041951496,0.004748825992014928,0.008354980658981711,86,48,3,"{'tree__ccp_alpha': 0.008354980658981711, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 48, 'tree__min_samples_split': 3}",0.92,0.9224913494809689,0.9253979238754325,0.9226297577854671,0.0022058653910739206,11,False
20,0.1465617815653483,0.004391253610443973,0.030061880747477215,0.00242332162607987,0,27,48,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 48, 'tree__max_depth': 27, 'tree__ccp_alpha': 0}",0.9573702422145328,0.9536332179930795,0.9577854671280277,0.9562629757785467,0.0018672301125580834,11,True
7,0.09270016352335612,0.001479129756464107,0.026301463445027668,0.007553572773255533,8.411631123151391e-06,72,14,4,"{'tree__ccp_alpha': 8.411631123151391e-06, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 4}",0.9130795847750866,0.9154325259515571,0.9208304498269896,0.9164475201845445,0.0032446506985037253,12,False
6,0.09374912579854329,3.2125128001225373e-06,0.03125190734863281,3.3773627854785567e-06,5.8722304426111237e-05,63,14,10,"{'tree__ccp_alpha': 5.8722304426111237e-05, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 10}",0.9130795847750866,0.9154325259515571,0.9208304498269896,0.9164475201845445,0.0032446506985037253,12,False
2,0.140092134475708,0.0048096672149285724,0.029585838317871094,0.0034923999495065235,0,62,33,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 33, 'tree__max_depth': 62, 'tree__ccp_alpha': 0}",0.951833910034602,0.9504498269896193,0.954878892733564,0.9523875432525951,0.0018500519174868193,12,True
11,0.13039398193359375,0.007611118908617576,0.026525100072224934,0.0034694264506646795,0,66,28,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 28, 'tree__max_depth': 66, 'tree__ccp_alpha': 0}",0.9457439446366782,0.946712802768166,0.9504498269896193,0.9476355247981546,0.002028939647270662,13,True
14,0.1099692980448405,0.0026885976671216115,0.030827919642130535,0.002928820888274586,0,21,22,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 22, 'tree__max_depth': 21, 'tree__ccp_alpha': 0}",0.9373010380622837,0.9388235294117647,0.9428373702422145,0.9396539792387544,0.0023352342763263982,14,True
12,0.12499721844991048,1.3250773748185687e-06,0.03125349680582682,2.247831920581015e-07,0.012641061637896954,54,26,2,"{'tree__ccp_alpha': 0.012641061637896954, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 26, 'tree__min_samples_split': 2}",0.9057439446366782,0.9083737024221453,0.9136332179930796,0.9092502883506343,0.003279884214473143,14,False
